Date,Open,High,Low,Close,Volume,strength,largeorder,score,Average
2025/06/11 08:46,22296.0,22310.0,22290.0,22305.0,806,306.0,-104.0,5.0,22298.0
2025/06/11 08:47,22306.0,22310.0,22279.0,22280.0,504,171.0,-497.0,-7.0,22295.0
2025/06/11 08:48,22280.0,22282.0,22271.0,22280.0,350,205.0,-156.0,2.0,22292.0
2025/06/11 08:49,22280.0,22294.0,22277.0,22292.0,280,337.0,-38.0,7.0,22291.0
2025/06/11 08:50,22292.0,22298.0,22285.0,22292.0,156,422.0,65.0,12.0,22292.0
2025/06/11 08:51,22293.0,22300.0,22286.0,22287.0,213,425.0,-77.0,10.0,22291.0
2025/06/11 08:52,22287.0,22290.0,22278.0,22285.0,257,417.0,-87.0,10.0,22291.0
2025/06/11 08:53,22285.0,22285.0,22274.0,22275.0,236,359.0,-164.0,5.0,22289.0
2025/06/11 08:54,22277.0,22277.0,22268.0,22273.0,317,333.0,-245.0,3.0,22288.0
2025/06/11 08:55,22274.0,22274.0,22265.0,22270.0,158,327.0,-207.0,3.0,22287.0
2025/06/11 08:56,22270.0,22287.0,22269.0,22287.0,222,454.0,-73.0,10.0,22287.0
2025/06/11 08:57,22287.0,22297.0,22278.0,22291.0,289,502.0,-74.0,13.0,22287.0
2025/06/11 08:58,22289.0,22291.0,22281.0,22287.0,157,546.0,61.0,15.0,22287.0
2025/06/11 08:59,22286.0,22286.0,22278.0,22284.0,129,536.0,-75.0,13.0,22287.0
2025/06/11 09:00,22284.0,22310.0,22284.0,22307.0,330,710.0,93.0,21.0,22288.0
2025/06/11 09:01,22307.0,22333.0,22289.0,22321.0,1843,766.0,425.0,29.0,22296.0
2025/06/11 09:02,22322.0,22330.0,22278.0,22281.0,861,606.0,-147.0,14.0,22296.0
2025/06/11 09:03,22281.0,22298.0,22268.0,22288.0,765,426.0,-357.0,4.0,22294.0
2025/06/11 09:04,22289.0,22293.0,22238.0,22240.0,900,268.0,-509.0,-6.0,22292.0
2025/06/11 09:05,22240.0,22267.0,22237.0,22266.0,748,499.0,-298.0,6.0,22288.0
2025/06/11 09:06,22267.0,22280.0,22252.0,22268.0,502,463.0,-409.0,2.0,22287.0
2025/06/11 09:07,22268.0,22268.0,22243.0,22250.0,743,479.0,-238.0,6.0,22285.0
2025/06/11 09:08,22251.0,22263.0,22244.0,22244.0,306,503.0,-312.0,7.0,22284.0
2025/06/11 09:09,22245.0,22262.0,22243.0,22249.0,185,529.0,-148.0,11.0,22283.0
2025/06/11 09:10,22250.0,22262.0,22245.0,22257.0,291,586.0,-145.0,11.0,22283.0
