Date,Open,High,Low,Close,Volume,strength,largeorder,score,Average
2025/06/23 08:46,21350.0,21398.0,21338.0,21384.0,1536,115.0,-119.0,-1.0,21367.0
2025/06/23 08:47,21383.0,21384.0,21350.0,21361.0,709,24.0,-84.0,-2.0,21366.0
2025/06/23 08:48,21360.0,21362.0,21332.0,21353.0,585,-13.0,-208.0,-9.0,21362.0
2025/06/23 08:49,21350.0,21361.0,21343.0,21348.0,327,-47.0,-165.0,-7.0,21362.0
2025/06/23 08:50,21349.0,21349.0,21325.0,21325.0,408,-342.0,-434.0,-22.0,21357.0
2025/06/23 08:51,21325.0,21327.0,21309.0,21311.0,522,-576.0,-493.0,-28.0,21352.0
2025/06/23 08:52,21311.0,21315.0,21294.0,21308.0,594,-756.0,-601.0,-38.0,21347.0
2025/06/23 08:53,21308.0,21320.0,21296.0,21297.0,375,-763.0,-656.0,-38.0,21344.0
2025/06/23 08:54,21300.0,21320.0,21297.0,21318.0,206,-695.0,-505.0,-33.0,21343.0
2025/06/23 08:55,21318.0,21324.0,21312.0,21323.0,234,-613.0,-369.0,-29.0,21342.0
2025/06/23 08:56,21323.0,21325.0,21311.0,21316.0,219,-638.0,-412.0,-31.0,21341.0
2025/06/23 08:57,21317.0,21317.0,21297.0,21306.0,257,-761.0,-575.0,-36.0,21339.0
2025/06/23 08:58,21304.0,21308.0,21290.0,21298.0,289,-888.0,-614.0,-41.0,21337.0
2025/06/23 08:59,21299.0,21305.0,21285.0,21301.0,400,-940.0,-487.0,-40.0,21335.0
2025/06/23 09:00,21301.0,21301.0,21288.0,21293.0,160,-1065.0,-564.0,-45.0,21333.0
2025/06/23 09:01,21293.0,21297.0,21240.0,21244.0,1411,-1706.0,-1136.0,-78.0,21321.0
2025/06/23 09:02,21244.0,21278.0,21230.0,21270.0,878,-1607.0,-517.0,-63.0,21316.0
2025/06/23 09:03,21270.0,21301.0,21267.0,21293.0,750,-1530.0,-720.0,-64.0,21314.0
2025/06/23 09:04,21295.0,21296.0,21261.0,21281.0,440,-1590.0,-533.0,-60.0,21312.0
2025/06/23 09:05,21283.0,21332.0,21281.0,21323.0,819,-1227.0,-158.0,-43.0,21312.0
2025/06/23 09:06,21321.0,21336.0,21308.0,21314.0,783,-1163.0,-477.0,-46.0,21313.0
2025/06/23 09:07,21315.0,21355.0,21310.0,21350.0,826,-831.0,-156.0,-31.0,21315.0
2025/06/23 09:08,21348.0,21352.0,21330.0,21331.0,394,-766.0,-399.0,-32.0,21316.0
2025/06/23 09:09,21328.0,21345.0,21326.0,21342.0,518,-686.0,-384.0,-29.0,21317.0
2025/06/23 09:10,21344.0,21396.0,21337.0,21391.0,1560,133.0,85.0,3.0,21322.0
2025/06/23 09:11,21392.0,21393.0,21357.0,21360.0,665,82.0,-318.0,-8.0,21324.0
2025/06/23 09:12,21360.0,21389.0,21344.0,21388.0,854,359.0,22.0,9.0,21326.0
2025/06/23 09:13,21388.0,21393.0,21370.0,21373.0,397,383.0,-227.0,3.0,21327.0
2025/06/23 09:14,21373.0,21376.0,21360.0,21365.0,298,362.0,-321.0,1.0,21328.0
2025/06/23 09:15,21365.0,21386.0,21356.0,21382.0,351,478.0,-63.0,10.0,21329.0
2025/06/23 09:16,21384.0,21390.0,21362.0,21362.0,313,462.0,-167.0,8.0,21330.0
