Date,Open,High,Low,Close,Volume,strength,Average
2025/06/03 09:09,21120.0,21123.0,21110.0,21113.0,329,1600.0,21079.0
2025/06/03 09:10,21111.0,21126.0,21108.0,21111.0,412,1693.0,21081.0
2025/06/03 09:11,21111.0,21121.0,21104.0,21105.0,312,1639.0,21082.0
2025/06/03 09:12,21107.0,21122.0,21105.0,21115.0,399,1683.0,21083.0
2025/06/03 09:13,21117.0,21129.0,21111.0,21129.0,382,1860.0,21085.0
2025/06/03 09:14,21129.0,21145.0,21121.0,21130.0,648,2040.0,21087.0
2025/06/03 09:15,21127.0,21143.0,21125.0,21141.0,265,2151.0,21089.0
2025/06/03 09:16,21141.0,21144.0,21127.0,21129.0,328,2125.0,21089.0
2025/06/03 09:17,21132.0,21134.0,21108.0,21112.0,351,2017.0,21090.0
2025/06/03 09:18,21115.0,21118.0,21086.0,21091.0,473,1835.0,21090.0
2025/06/03 09:19,21091.0,21108.0,21089.0,21106.0,244,1891.0,21091.0
2025/06/03 09:20,21106.0,21107.0,21097.0,21102.0,139,1893.0,21091.0
2025/06/03 09:21,21101.0,21113.0,21098.0,21108.0,234,1918.0,21091.0
2025/06/03 09:22,21108.0,21110.0,21095.0,21098.0,134,1880.0,21091.0
2025/06/03 09:23,21100.0,21102.0,21091.0,21102.0,131,1880.0,21091.0
2025/06/03 09:24,21100.0,21125.0,21099.0,21123.0,401,2005.0,21092.0
2025/06/03 09:25,21121.0,21126.0,21116.0,21121.0,176,2068.0,21092.0
2025/06/03 09:26,21119.0,21128.0,21117.0,21125.0,156,2104.0,21092.0
2025/06/03 09:27,21125.0,21150.0,21121.0,21139.0,719,2506.0,21095.0
2025/06/03 09:28,21141.0,21156.0,21140.0,21149.0,624,2666.0,21097.0
2025/06/03 09:29,21148.0,21156.0,21145.0,21154.0,197,2766.0,21098.0
2025/06/03 09:30,21154.0,21166.0,21151.0,21156.0,470,2989.0,21099.0
2025/06/03 09:31,21158.0,21160.0,21141.0,21144.0,333,2971.0,21100.0
2025/06/03 09:32,21143.0,21148.0,21140.0,21140.0,138,2960.0,21101.0
2025/06/03 09:33,21140.0,21158.0,21140.0,21148.0,216,3008.0,21101.0
2025/06/03 09:34,21147.0,21173.0,21147.0,21167.0,466,3313.0,21103.0
2025/06/03 09:35,21169.0,21188.0,21168.0,21186.0,759,3772.0,21107.0
2025/06/03 09:36,21186.0,21196.0,21183.0,21193.0,760,3872.0,21111.0
2025/06/03 09:37,21193.0,21204.0,21186.0,21204.0,733,3961.0,21113.0
2025/06/03 09:38,21205.0,21209.0,21189.0,21191.0,322,3898.0,21114.0
2025/06/03 09:39,21192.0,21204.0,21191.0,21203.0,201,4001.0,21115.0
2025/06/03 09:40,21203.0,21206.0,21190.0,21195.0,170,4141.0,21116.0
2025/06/03 09:41,21194.0,21202.0,21194.0,21198.0,286,4231.0,21117.0
2025/06/03 09:42,21197.0,21215.0,21195.0,21207.0,627,4378.0,21119.0
2025/06/03 09:43,21208.0,21219.0,21205.0,21213.0,336,4439.0,21120.0
2025/06/03 09:44,21213.0,21221.0,21207.0,21209.0,299,4487.0,21122.0
2025/06/03 09:45,21207.0,21214.0,21206.0,21206.0,230,4467.0,21123.0
2025/06/03 09:46,21206.0,21211.0,21195.0,21208.0,436,4546.0,21124.0
2025/06/03 09:47,21207.0,21213.0,21201.0,21201.0,140,4545.0,21125.0
2025/06/03 09:48,21200.0,21207.0,21196.0,21202.0,188,4535.0,21125.0
2025/06/03 09:49,21204.0,21208.0,21194.0,21197.0,157,4475.0,21126.0
2025/06/03 09:50,21200.0,21212.0,21197.0,21201.0,231,4512.0,21127.0
2025/06/03 09:51,21200.0,21207.0,21199.0,21204.0,147,4540.0,21127.0
2025/06/03 09:52,21205.0,21208.0,21201.0,21204.0,80,4546.0,21127.0
2025/06/03 09:53,21206.0,21206.0,21196.0,21196.0,110,4486.0,21128.0
2025/06/03 09:54,21196.0,21204.0,21195.0,21202.0,166,4531.0,21128.0
2025/06/03 09:55,21203.0,21205.0,21198.0,21198.0,96,4450.0,21129.0
2025/06/03 09:56,21199.0,21200.0,21184.0,21184.0,328,4345.0,21129.0
2025/06/03 09:57,21185.0,21204.0,21183.0,21203.0,238,4460.0,21130.0
2025/06/03 09:58,21204.0,21206.0,21188.0,21191.0,114,4428.0,21130.0
2025/06/03 09:59,21193.0,21194.0,21180.0,21182.0,252,4279.0,21131.0
2025/06/03 10:00,21183.0,21186.0,21178.0,21183.0,162,4294.0,21131.0
2025/06/03 10:01,21183.0,21191.0,21179.0,21181.0,163,4297.0,21131.0
2025/06/03 10:02,21181.0,21190.0,21181.0,21182.0,128,4322.0,21132.0
2025/06/03 10:03,21182.0,21188.0,21155.0,21162.0,492,4030.0,21132.0
2025/06/03 10:04,21164.0,21164.0,21155.0,21161.0,184,4018.0,21132.0
2025/06/03 10:05,21158.0,21165.0,21135.0,21147.0,572,4147.0,21133.0
2025/06/03 10:06,21148.0,21153.0,21141.0,21150.0,260,4162.0,21133.0
2025/06/03 10:07,21149.0,21150.0,21128.0,21129.0,428,3832.0,21133.0
2025/06/03 10:08,21129.0,21133.0,21078.0,21094.0,1372,3376.0,21132.0
2025/06/03 10:09,21093.0,21101.0,21089.0,21096.0,391,3381.0,21131.0
2025/06/03 10:10,21099.0,21099.0,21070.0,21073.0,652,2916.0,21129.0
2025/06/03 10:11,21073.0,21073.0,21047.0,21066.0,785,2728.0,21128.0
2025/06/03 10:12,21067.0,21067.0,21028.0,21035.0,705,2394.0,21126.0
2025/06/03 10:13,21035.0,21046.0,21035.0,21038.0,603,2396.0,21125.0
2025/06/03 10:14,21040.0,21040.0,21003.0,21024.0,1042,1882.0,21121.0
2025/06/03 10:15,21023.0,21025.0,21007.0,21012.0,406,1674.0,21119.0
2025/06/03 10:16,21012.0,21015.0,20990.0,21004.0,715,1588.0,21118.0
2025/06/03 10:17,21003.0,21003.0,20986.0,21001.0,344,1500.0,21116.0
2025/06/03 10:18,20999.0,21021.0,20995.0,21020.0,613,1628.0,21115.0
2025/06/03 10:19,21019.0,21029.0,21011.0,21014.0,456,1676.0,21113.0
2025/06/03 10:20,21012.0,21023.0,21008.0,21019.0,277,1650.0,21113.0
2025/06/03 10:21,21017.0,21018.0,20995.0,20999.0,431,1511.0,21111.0
2025/06/03 10:22,21000.0,21023.0,20994.0,21021.0,295,1566.0,21111.0
2025/06/03 10:23,21019.0,21020.0,20998.0,21001.0,331,1516.0,21110.0
2025/06/03 10:24,21002.0,21010.0,20999.0,21006.0,272,1542.0,21109.0
2025/06/03 10:25,21006.0,21013.0,21003.0,21012.0,274,1563.0,21108.0
2025/06/03 10:26,21011.0,21013.0,20994.0,21005.0,298,1445.0,21107.0
2025/06/03 10:27,21004.0,21005.0,20981.0,20998.0,359,1331.0,21106.0
2025/06/03 10:28,20997.0,20999.0,20987.0,20998.0,200,1365.0,21106.0
2025/06/03 10:29,20998.0,21006.0,20994.0,21005.0,161,1384.0,21105.0
2025/06/03 10:30,21001.0,21001.0,20993.0,21000.0,106,1373.0,21105.0
2025/06/03 10:31,21001.0,21002.0,20985.0,20995.0,267,1343.0,21104.0
2025/06/03 10:32,20992.0,21005.0,20989.0,21002.0,131,1379.0,21104.0
2025/06/03 10:33,21001.0,21009.0,20993.0,20998.0,160,1371.0,21103.0
2025/06/03 10:34,20999.0,21006.0,20980.0,20994.0,332,1327.0,21103.0
2025/06/03 10:35,20991.0,21004.0,20991.0,20994.0,159,1363.0,21102.0
2025/06/03 10:36,20994.0,21010.0,20994.0,21007.0,187,1425.0,21102.0
2025/06/03 10:37,21010.0,21016.0,20997.0,21000.0,306,1472.0,21101.0
2025/06/03 10:38,20997.0,21007.0,20995.0,20996.0,118,1381.0,21100.0
2025/06/03 10:39,20997.0,20998.0,20966.0,20973.0,544,1119.0,21099.0
2025/06/03 10:40,20971.0,20983.0,20966.0,20971.0,220,1092.0,21098.0
2025/06/03 10:41,20972.0,20980.0,20969.0,20979.0,170,1103.0,21098.0
2025/06/03 10:42,20976.0,20976.0,20962.0,20973.0,232,1043.0,21097.0
2025/06/03 10:43,20974.0,20976.0,20966.0,20968.0,130,986.0,21097.0
2025/06/03 10:44,20967.0,20969.0,20960.0,20964.0,198,947.0,21096.0
2025/06/03 10:45,20964.0,20976.0,20960.0,20972.0,178,924.0,21095.0
2025/06/03 10:46,20974.0,20983.0,20962.0,20981.0,281,964.0,21095.0
2025/06/03 10:47,20980.0,20982.0,20968.0,20972.0,169,925.0,21094.0
2025/06/03 10:48,20969.0,20971.0,20964.0,20970.0,121,897.0,21094.0
2025/06/03 10:49,20969.0,20978.0,20963.0,20976.0,118,899.0,21094.0
2025/06/03 10:50,20975.0,20988.0,20975.0,20980.0,147,930.0,21093.0
2025/06/03 10:51,20980.0,21003.0,20980.0,21002.0,237,1021.0,21093.0
2025/06/03 10:52,21001.0,21002.0,20988.0,20994.0,166,984.0,21092.0
2025/06/03 10:53,20993.0,21004.0,20991.0,20991.0,155,1023.0,21092.0
2025/06/03 10:54,20992.0,21004.0,20992.0,21001.0,103,1067.0,21092.0
2025/06/03 10:55,21003.0,21008.0,20997.0,21002.0,168,1085.0,21091.0
2025/06/03 10:56,21000.0,21005.0,20998.0,21001.0,91,1056.0,21091.0
2025/06/03 10:57,21000.0,21001.0,20995.0,20997.0,84,1025.0,21091.0
2025/06/03 10:58,20995.0,21002.0,20991.0,20999.0,100,1056.0,21091.0
2025/06/03 10:59,20998.0,21012.0,20996.0,21010.0,93,1086.0,21091.0
2025/06/03 11:00,21009.0,21010.0,20998.0,20999.0,103,1027.0,21090.0
2025/06/03 11:01,21001.0,21004.0,20996.0,21002.0,98,1010.0,21090.0
2025/06/03 11:02,20999.0,21008.0,20999.0,21001.0,62,999.0,21090.0
2025/06/03 11:03,21001.0,21010.0,20999.0,21006.0,80,1003.0,21090.0
2025/06/03 11:04,21007.0,21009.0,21002.0,21004.0,56,1017.0,21090.0
2025/06/03 11:05,21005.0,21005.0,20999.0,21000.0,80,986.0,21090.0
2025/06/03 11:06,21001.0,21006.0,20999.0,21001.0,46,978.0,21090.0
2025/06/03 11:07,21003.0,21007.0,21000.0,21000.0,44,963.0,21090.0
2025/06/03 11:08,21000.0,21007.0,21000.0,21003.0,45,952.0,21089.0
2025/06/03 11:09,21003.0,21003.0,20987.0,20990.0,266,809.0,21089.0
2025/06/03 11:10,20990.0,20998.0,20988.0,20996.0,95,862.0,21089.0
2025/06/03 11:11,20997.0,21012.0,20995.0,21012.0,141,903.0,21088.0
2025/06/03 11:12,21011.0,21012.0,21002.0,21003.0,58,876.0,21088.0
2025/06/03 11:13,21002.0,21003.0,20993.0,20999.0,82,867.0,21088.0
2025/06/03 11:14,21000.0,21009.0,20998.0,21003.0,78,904.0,21088.0
2025/06/03 11:15,21006.0,21010.0,20999.0,20999.0,84,906.0,21088.0
2025/06/03 11:16,21004.0,21009.0,20999.0,21004.0,58,926.0,21088.0
2025/06/03 11:17,21007.0,21009.0,21005.0,21007.0,45,921.0,21088.0
2025/06/03 11:18,21005.0,21015.0,21002.0,21015.0,112,986.0,21087.0
2025/06/03 11:19,21012.0,21015.0,21003.0,21003.0,100,972.0,21087.0
2025/06/03 11:20,21006.0,21007.0,21003.0,21004.0,37,988.0,21087.0
2025/06/03 11:21,21004.0,21014.0,21004.0,21011.0,70,985.0,21087.0
2025/06/03 11:22,21012.0,21013.0,21007.0,21009.0,44,974.0,21087.0
2025/06/03 11:23,21008.0,21014.0,21006.0,21012.0,63,1097.0,21087.0
2025/06/03 11:24,21013.0,21026.0,21013.0,21018.0,362,1048.0,21086.0
2025/06/03 11:25,21019.0,21020.0,21011.0,21011.0,153,926.0,21086.0
2025/06/03 11:26,21012.0,21013.0,21001.0,21004.0,117,880.0,21086.0
2025/06/03 11:27,21003.0,21005.0,20997.0,21002.0,111,852.0,21086.0
2025/06/03 11:28,21002.0,21002.0,20983.0,20991.0,197,757.0,21085.0
2025/06/03 11:29,20989.0,20992.0,20978.0,20983.0,204,675.0,21085.0
2025/06/03 11:30,20986.0,20992.0,20983.0,20988.0,97,682.0,21085.0
2025/06/03 11:31,20987.0,20994.0,20986.0,20987.0,105,652.0,21085.0
2025/06/03 11:32,20986.0,20988.0,20978.0,20981.0,110,649.0,21084.0
2025/06/03 11:33,20982.0,20995.0,20982.0,20992.0,99,672.0,21084.0
2025/06/03 11:34,20992.0,21003.0,20990.0,20998.0,110,703.0,21084.0
2025/06/03 11:35,20999.0,21002.0,20997.0,21000.0,50,734.0,21084.0
2025/06/03 11:36,21002.0,21014.0,21002.0,21014.0,148,777.0,21084.0
2025/06/03 11:37,21014.0,21015.0,21006.0,21015.0,75,811.0,21083.0
2025/06/03 11:38,21014.0,21016.0,21007.0,21011.0,72,811.0,21083.0
2025/06/03 11:39,21011.0,21012.0,21008.0,21008.0,30,794.0,21083.0
2025/06/03 11:40,21010.0,21014.0,21007.0,21014.0,60,789.0,21083.0
2025/06/03 11:41,21014.0,21024.0,21013.0,21018.0,136,840.0,21083.0
2025/06/03 11:42,21017.0,21022.0,21017.0,21020.0,44,859.0,21083.0
2025/06/03 11:43,21020.0,21028.0,21019.0,21026.0,117,983.0,21083.0
2025/06/03 11:44,21026.0,21034.0,21024.0,21029.0,273,949.0,21083.0
2025/06/03 11:45,21030.0,21033.0,21026.0,21032.0,67,1009.0,21082.0
2025/06/03 11:46,21030.0,21033.0,21027.0,21027.0,174,976.0,21082.0
2025/06/03 11:47,21029.0,21041.0,21028.0,21032.0,255,1098.0,21082.0
2025/06/03 11:48,21030.0,21032.0,21021.0,21022.0,112,1068.0,21082.0
2025/06/03 11:49,21021.0,21025.0,21010.0,21011.0,157,977.0,21082.0
2025/06/03 11:50,21013.0,21019.0,21010.0,21017.0,111,993.0,21082.0
2025/06/03 11:51,21019.0,21020.0,21015.0,21016.0,99,995.0,21081.0
2025/06/03 11:52,21017.0,21017.0,21008.0,21017.0,147,1029.0,21081.0
2025/06/03 11:53,21017.0,21019.0,21015.0,21018.0,48,1009.0,21081.0
2025/06/03 11:54,21017.0,21018.0,21015.0,21016.0,29,995.0,21081.0
2025/06/03 11:55,21017.0,21017.0,21012.0,21015.0,49,971.0,21081.0
2025/06/03 11:56,21017.0,21024.0,21014.0,21022.0,116,992.0,21081.0
2025/06/03 11:57,21020.0,21025.0,21019.0,21019.0,114,949.0,21081.0
2025/06/03 11:58,21022.0,21023.0,21020.0,21020.0,26,942.0,21081.0
2025/06/03 11:59,21019.0,21023.0,21018.0,21018.0,46,929.0,21081.0
2025/06/03 12:00,21020.0,21020.0,21015.0,21018.0,86,907.0,21081.0
2025/06/03 12:01,21016.0,21018.0,21009.0,21010.0,130,842.0,21080.0
2025/06/03 12:02,21009.0,21009.0,21000.0,21002.0,146,809.0,21080.0
2025/06/03 12:03,21002.0,21008.0,21001.0,21005.0,58,797.0,21080.0
2025/06/03 12:04,21004.0,21005.0,20996.0,21004.0,108,780.0,21080.0
2025/06/03 12:05,21006.0,21006.0,20997.0,20998.0,70,769.0,21080.0
2025/06/03 12:06,20999.0,20999.0,20990.0,20991.0,122,760.0,21080.0
2025/06/03 12:07,20992.0,20999.0,20990.0,20997.0,75,782.0,21080.0
2025/06/03 12:08,20995.0,21000.0,20993.0,20997.0,51,780.0,21079.0
2025/06/03 12:09,20995.0,20997.0,20988.0,20993.0,70,749.0,21079.0
2025/06/03 12:10,20995.0,21003.0,20992.0,21001.0,65,762.0,21079.0
2025/06/03 12:11,21000.0,21002.0,20996.0,20996.0,71,747.0,21079.0
2025/06/03 12:12,20996.0,21002.0,20987.0,20988.0,98,743.0,21079.0
2025/06/03 12:13,20989.0,20996.0,20988.0,20994.0,54,757.0,21079.0
2025/06/03 12:14,20994.0,20995.0,20989.0,20990.0,72,741.0,21079.0
2025/06/03 12:15,20990.0,20995.0,20990.0,20992.0,35,740.0,21079.0
2025/06/03 12:16,20991.0,20999.0,20991.0,20995.0,73,745.0,21079.0
2025/06/03 12:17,20992.0,20995.0,20985.0,20993.0,140,641.0,21078.0
2025/06/03 12:18,20992.0,21003.0,20989.0,20997.0,113,698.0,21078.0
2025/06/03 12:19,20997.0,20999.0,20991.0,20992.0,35,698.0,21078.0
2025/06/03 12:20,20994.0,20999.0,20991.0,20997.0,34,703.0,21078.0
2025/06/03 12:21,20997.0,21003.0,20997.0,21000.0,73,700.0,21078.0
2025/06/03 12:22,21000.0,21003.0,20995.0,21003.0,58,697.0,21078.0
2025/06/03 12:23,21000.0,21004.0,20999.0,21004.0,48,697.0,21078.0
2025/06/03 12:24,21001.0,21009.0,20997.0,21000.0,199,644.0,21077.0
2025/06/03 12:25,21000.0,21000.0,20992.0,20992.0,89,604.0,21077.0
2025/06/03 12:26,20992.0,21000.0,20990.0,20997.0,71,611.0,21077.0
2025/06/03 12:27,20996.0,21000.0,20994.0,20996.0,55,618.0,21077.0
2025/06/03 12:28,20996.0,20998.0,20989.0,20991.0,70,592.0,21077.0
2025/06/03 12:29,20991.0,20994.0,20989.0,20990.0,36,593.0,21077.0
2025/06/03 12:30,20990.0,20998.0,20989.0,20997.0,45,601.0,21077.0
2025/06/03 12:31,20998.0,21000.0,20994.0,20996.0,81,626.0,21077.0
2025/06/03 12:32,20998.0,20998.0,20987.0,20991.0,101,586.0,21077.0
2025/06/03 12:33,20991.0,20998.0,20989.0,20991.0,76,560.0,21076.0
2025/06/03 12:34,20991.0,20995.0,20988.0,20991.0,47,555.0,21076.0
2025/06/03 12:35,20993.0,20996.0,20990.0,20993.0,44,551.0,21076.0
2025/06/03 12:36,20992.0,20994.0,20989.0,20992.0,61,554.0,21076.0
2025/06/03 12:37,20991.0,20996.0,20990.0,20992.0,80,554.0,21076.0
2025/06/03 12:38,20992.0,20997.0,20991.0,20995.0,32,537.0,21076.0
2025/06/03 12:39,20995.0,21000.0,20992.0,20999.0,49,575.0,21076.0
2025/06/03 12:40,21000.0,21003.0,20992.0,20992.0,108,541.0,21076.0
2025/06/03 12:41,20992.0,20996.0,20990.0,20994.0,47,520.0,21076.0
2025/06/03 12:42,20994.0,21001.0,20994.0,20997.0,59,524.0,21076.0
2025/06/03 12:43,20997.0,20998.0,20972.0,20982.0,462,334.0,21075.0
2025/06/03 12:44,20984.0,20984.0,20970.0,20982.0,207,292.0,21075.0
2025/06/03 12:45,20982.0,20990.0,20982.0,20987.0,74,330.0,21074.0
2025/06/03 12:46,20987.0,21002.0,20984.0,20996.0,186,385.0,21074.0
2025/06/03 12:47,20996.0,21008.0,20996.0,21007.0,233,497.0,21074.0
2025/06/03 12:48,21007.0,21008.0,20998.0,21001.0,122,464.0,21074.0
2025/06/03 12:49,21000.0,21005.0,20998.0,20998.0,60,468.0,21074.0
2025/06/03 12:50,20998.0,21001.0,20991.0,20992.0,75,436.0,21073.0
2025/06/03 12:51,20994.0,20995.0,20985.0,20985.0,126,358.0,21073.0
2025/06/03 12:52,20984.0,20989.0,20978.0,20986.0,121,313.0,21073.0
2025/06/03 12:53,20986.0,20987.0,20982.0,20983.0,39,292.0,21073.0
2025/06/03 12:54,20983.0,20983.0,20971.0,20975.0,149,256.0,21073.0
2025/06/03 12:55,20975.0,20979.0,20973.0,20975.0,67,229.0,21073.0
2025/06/03 12:56,20975.0,20983.0,20974.0,20981.0,65,228.0,21073.0
2025/06/03 12:57,20981.0,20991.0,20980.0,20991.0,49,245.0,21072.0
2025/06/03 12:58,20991.0,20998.0,20990.0,20994.0,138,298.0,21072.0
2025/06/03 12:59,20994.0,20997.0,20987.0,20991.0,113,293.0,21072.0
2025/06/03 13:00,20992.0,20995.0,20989.0,20993.0,45,362.0,21072.0
2025/06/03 13:01,20996.0,21004.0,20996.0,20998.0,172,349.0,21072.0
2025/06/03 13:02,20997.0,21007.0,20997.0,21005.0,116,426.0,21072.0
2025/06/03 13:03,21006.0,21008.0,21001.0,21006.0,78,410.0,21072.0
2025/06/03 13:04,21005.0,21012.0,21003.0,21008.0,187,481.0,21071.0
2025/06/03 13:05,21008.0,21010.0,21000.0,21002.0,91,434.0,21071.0
2025/06/03 13:06,21002.0,21007.0,20999.0,21003.0,105,397.0,21071.0
2025/06/03 13:07,21003.0,21005.0,21001.0,21001.0,42,396.0,21071.0
2025/06/03 13:08,21002.0,21005.0,20999.0,21005.0,75,405.0,21071.0
2025/06/03 13:09,21002.0,21004.0,21001.0,21002.0,46,388.0,21071.0
2025/06/03 13:10,21003.0,21004.0,20989.0,20992.0,162,304.0,21071.0
2025/06/03 13:11,20992.0,20992.0,20983.0,20987.0,134,263.0,21071.0
2025/06/03 13:12,20990.0,20991.0,20984.0,20987.0,107,254.0,21070.0
2025/06/03 13:13,20987.0,20988.0,20981.0,20983.0,120,214.0,21070.0
2025/06/03 13:14,20983.0,20988.0,20973.0,20974.0,249,240.0,21070.0
2025/06/03 13:15,20976.0,20979.0,20973.0,20979.0,172,198.0,21070.0
2025/06/03 13:16,20979.0,20985.0,20976.0,20985.0,124,228.0,21069.0
2025/06/03 13:17,20987.0,20989.0,20981.0,20984.0,78,229.0,21069.0
2025/06/03 13:18,20983.0,20987.0,20979.0,20985.0,166,268.0,21069.0
2025/06/03 13:19,20983.0,20986.0,20978.0,20983.0,88,265.0,21069.0
2025/06/03 13:20,20982.0,20986.0,20982.0,20982.0,65,293.0,21069.0
2025/06/03 13:21,20982.0,20986.0,20981.0,20984.0,84,259.0,21069.0
2025/06/03 13:22,20982.0,20985.0,20979.0,20981.0,99,265.0,21069.0
2025/06/03 13:23,20980.0,20987.0,20980.0,20987.0,80,305.0,21068.0
2025/06/03 13:24,20988.0,20989.0,20981.0,20981.0,91,291.0,21068.0
2025/06/03 13:25,20981.0,20985.0,20979.0,20982.0,128,296.0,21068.0
2025/06/03 13:26,20982.0,20984.0,20968.0,20970.0,416,121.0,21067.0
2025/06/03 13:27,20968.0,20974.0,20965.0,20974.0,202,169.0,21067.0
2025/06/03 13:28,20974.0,20979.0,20973.0,20976.0,157,180.0,21067.0
2025/06/03 13:29,20977.0,20983.0,20974.0,20980.0,192,25.0,21066.0
2025/06/03 13:30,20979.0,20980.0,20966.0,20966.0,737,-118.0,21065.0
2025/06/03 13:31,20968.0,20976.0,20955.0,20968.0,928,-301.0,21064.0
2025/06/03 13:32,20967.0,20977.0,20966.0,20975.0,400,-271.0,21063.0
2025/06/03 13:33,20976.0,20977.0,20968.0,20973.0,153,-269.0,21063.0
2025/06/03 13:34,20973.0,20975.0,20967.0,20973.0,179,-243.0,21063.0
2025/06/03 13:35,20972.0,20975.0,20969.0,20969.0,133,-259.0,21063.0
2025/06/03 13:36,20969.0,20976.0,20969.0,20975.0,167,-229.0,21062.0
2025/06/03 13:37,20975.0,20983.0,20973.0,20983.0,195,-128.0,21062.0
2025/06/03 13:38,20982.0,20985.0,20976.0,20978.0,155,-133.0,21062.0
2025/06/03 13:39,20980.0,20982.0,20977.0,20981.0,81,-125.0,21062.0
2025/06/03 13:40,20978.0,20983.0,20974.0,20979.0,165,-168.0,21062.0
2025/06/03 13:41,20980.0,20981.0,20977.0,20979.0,137,-154.0,21061.0
2025/06/03 13:42,20979.0,20980.0,20973.0,20975.0,173,-155.0,21061.0
2025/06/03 13:43,20975.0,20986.0,20975.0,20982.0,308,-198.0,21061.0
2025/06/03 13:44,20985.0,20985.0,20972.0,20978.0,342,-116.0,21060.0
2025/06/03 13:45,20977.0,20979.0,20971.0,20971.0,681,,
