Date,Open,High,Low,Close,Volume,strength,largeorder,score,Average
2025/07/10 08:46,22470.0,22484.0,22451.0,22476.0,929,-60.0,20.0,-3.0,22473.0
2025/07/10 08:47,22474.0,22516.0,22472.0,22506.0,731,272.0,381.0,12.0,22482.0
2025/07/10 08:48,22509.0,22512.0,22491.0,22493.0,311,258.0,238.0,10.0,22485.0
2025/07/10 08:49,22496.0,22508.0,22492.0,22507.0,257,335.0,159.0,11.0,22486.0
2025/07/10 08:50,22506.0,22506.0,22488.0,22488.0,197,299.0,-3.0,4.0,22487.0
2025/07/10 08:51,22489.0,22501.0,22487.0,22489.0,228,306.0,-152.0,5.0,22488.0
2025/07/10 08:52,22488.0,22491.0,22460.0,22467.0,370,170.0,221.0,7.0,22486.0
2025/07/10 08:53,22465.0,22470.0,22464.0,22467.0,146,62.0,127.0,2.0,22484.0
2025/07/10 08:54,22468.0,22472.0,22444.0,22463.0,572,69.0,615.0,12.0,22481.0
2025/07/10 08:55,22461.0,22461.0,22434.0,22437.0,504,-182.0,476.0,2.0,22476.0
2025/07/10 08:56,22437.0,22441.0,22431.0,22436.0,220,-273.0,335.0,-3.0,22475.0
2025/07/10 08:57,22438.0,22443.0,22430.0,22435.0,233,-247.0,419.0,-1.0,22473.0
2025/07/10 08:58,22437.0,22437.0,22428.0,22429.0,206,-333.0,370.0,-6.0,22471.0
2025/07/10 08:59,22429.0,22441.0,22428.0,22435.0,200,-325.0,492.0,-4.0,22469.0
2025/07/10 09:00,22434.0,22435.0,22416.0,22435.0,694,-388.0,707.0,2.0,22463.0
2025/07/10 09:01,22436.0,22475.0,22429.0,22445.0,1270,-363.0,488.0,-4.0,22461.0
2025/07/10 09:02,22444.0,22447.0,22412.0,22415.0,616,-430.0,395.0,-9.0,22459.0
2025/07/10 09:03,22413.0,22430.0,22410.0,22424.0,511,-335.0,629.0,0.0,22456.0
2025/07/10 09:04,22427.0,22461.0,22423.0,22439.0,561,-257.0,855.0,7.0,22456.0
2025/07/10 09:05,22440.0,22462.0,22434.0,22448.0,317,-158.0,998.0,12.0,22456.0
2025/07/10 09:06,22448.0,22465.0,22446.0,22456.0,291,-76.0,1283.0,21.0,22456.0
2025/07/10 09:07,22456.0,22471.0,22454.0,22466.0,328,22.0,1350.0,26.0,22456.0
2025/07/10 09:08,22465.0,22473.0,22455.0,22472.0,279,94.0,1536.0,30.0,22456.0
2025/07/10 09:09,22472.0,22475.0,22451.0,22454.0,354,-80.0,907.0,15.0,22457.0
2025/07/10 09:10,22451.0,22458.0,22446.0,22458.0,204,-107.0,905.0,12.0,22456.0
2025/07/10 09:11,22457.0,22466.0,22452.0,22463.0,337,134.0,1094.0,23.0,22457.0
2025/07/10 09:12,22465.0,22479.0,22462.0,22473.0,474,359.0,1350.0,35.0,22457.0
2025/07/10 09:13,22470.0,22476.0,22462.0,22468.0,179,336.0,1129.0,31.0,22457.0
2025/07/10 09:14,22467.0,22467.0,22432.0,22437.0,432,172.0,988.0,21.0,22457.0
2025/07/10 09:15,22436.0,22463.0,22435.0,22453.0,275,239.0,1075.0,26.0,22457.0
2025/07/10 09:16,22454.0,22457.0,22446.0,22451.0,128,251.0,1044.0,26.0,22457.0
2025/07/10 09:17,22452.0,22455.0,22442.0,22450.0,133,296.0,1220.0,30.0,22457.0
2025/07/10 09:18,22450.0,22475.0,22450.0,22474.0,313,423.0,1455.0,40.0,22457.0
2025/07/10 09:19,22474.0,22477.0,22459.0,22462.0,206,405.0,1426.0,40.0,22457.0
2025/07/10 09:20,22461.0,22485.0,22460.0,22485.0,390,730.0,1776.0,55.0,22458.0
2025/07/10 09:21,22484.0,22502.0,22480.0,22494.0,515,785.0,1696.0,53.0,22459.0
2025/07/10 09:22,22495.0,22506.0,22492.0,22495.0,292,856.0,1589.0,54.0,22460.0
2025/07/10 09:23,22495.0,22503.0,22490.0,22500.0,194,925.0,1686.0,59.0,22461.0
2025/07/10 09:24,22501.0,22545.0,22500.0,22510.0,1403,1272.0,1704.0,70.0,22466.0
2025/07/10 09:25,22511.0,22512.0,22493.0,22510.0,441,1253.0,1659.0,68.0,22467.0
2025/07/10 09:26,22510.0,22514.0,22503.0,22511.0,216,1262.0,1595.0,66.0,22468.0
2025/07/10 09:27,22510.0,22532.0,22508.0,22532.0,297,1435.0,1874.0,78.0,22469.0
2025/07/10 09:28,22531.0,22546.0,22522.0,22542.0,431,1582.0,1940.0,83.0,22471.0
2025/07/10 09:29,22540.0,22543.0,22526.0,22534.0,276,1464.0,1855.0,78.0,22471.0
2025/07/10 09:30,22532.0,22549.0,22527.0,22549.0,261,1691.0,2193.0,90.0,22473.0
2025/07/10 09:31,22547.0,22555.0,22539.0,22541.0,554,1642.0,1961.0,86.0,22475.0
2025/07/10 09:32,22539.0,22549.0,22537.0,22538.0,208,1633.0,1963.0,86.0,22475.0
2025/07/10 09:33,22538.0,22549.0,22531.0,22540.0,197,1692.0,2165.0,90.0,22477.0
2025/07/10 09:34,22538.0,22558.0,22538.0,22548.0,386,1827.0,2171.0,96.0,22478.0
2025/07/10 09:35,22547.0,22554.0,22537.0,22540.0,134,1816.0,2042.0,94.0,22478.0
2025/07/10 09:36,22541.0,22551.0,22538.0,22551.0,217,1859.0,2183.0,96.0,22479.0
2025/07/10 09:37,22551.0,22562.0,22545.0,22562.0,330,2051.0,2249.0,104.0,22480.0
2025/07/10 09:38,22562.0,22562.0,22546.0,22550.0,276,2039.0,2209.0,104.0,22481.0
2025/07/10 09:39,22547.0,22554.0,22545.0,22550.0,124,2037.0,2248.0,104.0,22482.0
2025/07/10 09:40,22550.0,22554.0,22538.0,22548.0,179,2016.0,2263.0,104.0,22482.0
2025/07/10 09:41,22550.0,22553.0,22542.0,22546.0,154,2020.0,2289.0,104.0,22483.0
2025/07/10 09:42,22546.0,22549.0,22540.0,22545.0,131,2003.0,2197.0,102.0,22483.0
2025/07/10 09:43,22545.0,22548.0,22530.0,22540.0,291,1948.0,2243.0,101.0,22484.0
2025/07/10 09:44,22541.0,22552.0,22539.0,22543.0,210,2001.0,2244.0,104.0,22484.0
2025/07/10 09:45,22543.0,22546.0,22532.0,22533.0,168,1938.0,2003.0,97.0,22485.0
2025/07/10 09:46,22533.0,22538.0,22496.0,22504.0,1069,1450.0,1936.0,80.0,22486.0
2025/07/10 09:47,22504.0,22520.0,22500.0,22519.0,470,1461.0,2077.0,82.0,22487.0
2025/07/10 09:48,22517.0,22523.0,22515.0,22519.0,121,1517.0,2108.0,87.0,22487.0
2025/07/10 09:49,22521.0,22528.0,22516.0,22525.0,158,1631.0,1984.0,86.0,22488.0
2025/07/10 09:50,22525.0,22535.0,22524.0,22532.0,267,1668.0,2100.0,90.0,22488.0
2025/07/10 09:51,22531.0,22543.0,22528.0,22543.0,198,1718.0,2111.0,93.0,22488.0
2025/07/10 09:52,22542.0,22566.0,22541.0,22558.0,721,2188.0,2221.0,107.0,22490.0
2025/07/10 09:53,22558.0,22562.0,22541.0,22546.0,252,2170.0,1960.0,101.0,22491.0
2025/07/10 09:54,22548.0,22550.0,22543.0,22545.0,103,2157.0,1906.0,101.0,22491.0
2025/07/10 09:55,22543.0,22543.0,22527.0,22530.0,391,1939.0,1738.0,91.0,22492.0
2025/07/10 09:56,22529.0,22530.0,22516.0,22519.0,237,1872.0,1647.0,86.0,22492.0
2025/07/10 09:57,22522.0,22524.0,22517.0,22521.0,135,1841.0,1578.0,84.0,22492.0
2025/07/10 09:58,22520.0,22520.0,22510.0,22512.0,178,1785.0,1646.0,83.0,22492.0
2025/07/10 09:59,22512.0,22522.0,22512.0,22522.0,88,1800.0,1793.0,88.0,22492.0
2025/07/10 10:00,22519.0,22524.0,22519.0,22520.0,72,1815.0,2187.0,96.0,22492.0
2025/07/10 10:01,22519.0,22534.0,22518.0,22532.0,165,1848.0,2300.0,100.0,22493.0
2025/07/10 10:02,22533.0,22535.0,22527.0,22532.0,101,1889.0,2325.0,100.0,22493.0
2025/07/10 10:03,22534.0,22546.0,22534.0,22545.0,206,2035.0,2393.0,106.0,22493.0
2025/07/10 10:04,22544.0,22557.0,22542.0,22555.0,273,2251.0,2434.0,114.0,22494.0
2025/07/10 10:05,22555.0,22560.0,22549.0,22556.0,215,2268.0,2540.0,116.0,22494.0
2025/07/10 10:06,22556.0,22570.0,22549.0,22551.0,665,2518.0,2662.0,127.0,22496.0
2025/07/10 10:07,22552.0,22560.0,22551.0,22554.0,130,2530.0,2671.0,127.0,22496.0
2025/07/10 10:08,22554.0,22558.0,22551.0,22554.0,76,2556.0,2695.0,127.0,22496.0
2025/07/10 10:09,22555.0,22560.0,22552.0,22554.0,68,2568.0,2652.0,127.0,22497.0
2025/07/10 10:10,22552.0,22557.0,22550.0,22552.0,84,2516.0,2550.0,125.0,22497.0
2025/07/10 10:11,22552.0,22554.0,22536.0,22549.0,181,2479.0,2597.0,122.0,22497.0
2025/07/10 10:12,22549.0,22554.0,22546.0,22550.0,64,2488.0,2727.0,126.0,22497.0
2025/07/10 10:13,22551.0,22564.0,22551.0,22559.0,139,2556.0,2807.0,131.0,22498.0
2025/07/10 10:14,22559.0,22573.0,22559.0,22570.0,253,2681.0,2703.0,132.0,22498.0
2025/07/10 10:15,22568.0,22570.0,22563.0,22567.0,82,2710.0,2329.0,127.0,22498.0
2025/07/10 10:16,22568.0,22570.0,22563.0,22566.0,137,2773.0,2422.0,129.0,22499.0
2025/07/10 10:17,22567.0,22572.0,22561.0,22564.0,140,2736.0,2320.0,127.0,22499.0
2025/07/10 10:18,22561.0,22564.0,22557.0,22563.0,84,2732.0,2325.0,127.0,22499.0
2025/07/10 10:19,22563.0,22564.0,22548.0,22552.0,128,2747.0,2121.0,123.0,22499.0
2025/07/10 10:20,22552.0,22555.0,22542.0,22545.0,208,2689.0,2181.0,120.0,22500.0
2025/07/10 10:21,22548.0,22559.0,22548.0,22553.0,230,2800.0,2497.0,132.0,22500.0
2025/07/10 10:22,22553.0,22560.0,22553.0,22556.0,54,2814.0,2375.0,130.0,22500.0
2025/07/10 10:23,22553.0,22555.0,22548.0,22550.0,45,2804.0,2226.0,128.0,22500.0
2025/07/10 10:24,22548.0,22562.0,22548.0,22562.0,101,2894.0,2422.0,132.0,22501.0
2025/07/10 10:25,22563.0,22567.0,22559.0,22561.0,99,2908.0,2358.0,133.0,22501.0
2025/07/10 10:26,22561.0,22567.0,22553.0,22567.0,92,2956.0,2490.0,135.0,22501.0
2025/07/10 10:27,22568.0,22577.0,22567.0,22568.0,248,3132.0,2682.0,145.0,22502.0
2025/07/10 10:28,22567.0,22581.0,22567.0,22575.0,254,3268.0,2777.0,150.0,22502.0
2025/07/10 10:29,22577.0,22583.0,22576.0,22579.0,123,3278.0,2814.0,152.0,22503.0
2025/07/10 10:30,22578.0,22585.0,22575.0,22585.0,205,3438.0,2950.0,160.0,22503.0
2025/07/10 10:31,22585.0,22596.0,22582.0,22593.0,513,3948.0,3036.0,177.0,22506.0
2025/07/10 10:32,22595.0,22605.0,22595.0,22601.0,558,3931.0,2915.0,175.0,22506.0
2025/07/10 10:33,22598.0,22601.0,22587.0,22590.0,223,3905.0,2887.0,173.0,22507.0
2025/07/10 10:34,22591.0,22594.0,22582.0,22585.0,154,3862.0,2873.0,170.0,22507.0
2025/07/10 10:35,22585.0,22594.0,22584.0,22592.0,135,3890.0,2964.0,172.0,22508.0
2025/07/10 10:36,22591.0,22599.0,22586.0,22590.0,130,3909.0,2847.0,173.0,22508.0
2025/07/10 10:37,22591.0,22594.0,22588.0,22593.0,34,3873.0,2814.0,170.0,22508.0
