Date,Open,High,Low,Close,Volume,strength,largeorder,score,Average
2025/06/26 08:46,22161.0,22181.0,22160.0,22164.0,925,348.0,13.0,9.0,22169.0
2025/06/26 08:47,22165.0,22185.0,22160.0,22176.0,401,422.0,206.0,16.0,22170.0
2025/06/26 08:48,22179.0,22192.0,22179.0,22189.0,163,459.0,128.0,14.0,22172.0
2025/06/26 08:49,22189.0,22190.0,22183.0,22183.0,93,452.0,84.0,12.0,22173.0
2025/06/26 08:50,22183.0,22190.0,22179.0,22189.0,165,525.0,195.0,17.0,22174.0
2025/06/26 08:51,22186.0,22196.0,22186.0,22194.0,133,531.0,97.0,15.0,22175.0
2025/06/26 08:52,22194.0,22197.0,22189.0,22189.0,101,546.0,229.0,19.0,22176.0
2025/06/26 08:53,22189.0,22208.0,22189.0,22207.0,228,743.0,306.0,27.0,22179.0
2025/06/26 08:54,22205.0,22208.0,22195.0,22199.0,96,754.0,220.0,25.0,22179.0
2025/06/26 08:55,22199.0,22202.0,22197.0,22202.0,86,813.0,283.0,28.0,22180.0
2025/06/26 08:56,22200.0,22204.0,22198.0,22200.0,94,842.0,232.0,28.0,22181.0
2025/06/26 08:57,22200.0,22204.0,22200.0,22200.0,113,818.0,205.0,28.0,22182.0
2025/06/26 08:58,22200.0,22217.0,22197.0,22216.0,314,998.0,568.0,37.0,22185.0
2025/06/26 08:59,22216.0,22217.0,22206.0,22210.0,114,930.0,293.0,31.0,22186.0
2025/06/26 09:00,22210.0,22210.0,22186.0,22195.0,463,802.0,529.0,34.0,22187.0
2025/06/26 09:01,22194.0,22207.0,22182.0,22189.0,560,667.0,321.0,24.0,22187.0
2025/06/26 09:02,22187.0,22194.0,22181.0,22183.0,357,614.0,94.0,18.0,22187.0
2025/06/26 09:03,22183.0,22186.0,22155.0,22165.0,770,297.0,-69.0,4.0,22184.0
2025/06/26 09:04,22166.0,22168.0,22156.0,22161.0,368,364.0,214.0,13.0,22183.0
2025/06/26 09:05,22162.0,22183.0,22160.0,22179.0,458,513.0,607.0,27.0,22182.0
2025/06/26 09:06,22179.0,22189.0,22174.0,22177.0,361,532.0,694.0,27.0,22182.0
2025/06/26 09:07,22176.0,22219.0,22176.0,22214.0,633,874.0,1146.0,46.0,22184.0
2025/06/26 09:08,22211.0,22216.0,22197.0,22200.0,315,776.0,1031.0,41.0,22185.0
2025/06/26 09:09,22200.0,22201.0,22188.0,22197.0,186,783.0,1019.0,41.0,22185.0
2025/06/26 09:10,22196.0,22196.0,22182.0,22187.0,188,764.0,1027.0,41.0,22185.0
2025/06/26 09:11,22186.0,22192.0,22179.0,22183.0,248,675.0,858.0,34.0,22185.0
2025/06/26 09:12,22185.0,22197.0,22183.0,22193.0,226,809.0,1080.0,44.0,22186.0
2025/06/26 09:13,22193.0,22203.0,22189.0,22194.0,223,785.0,984.0,39.0,22186.0
2025/06/26 09:14,22190.0,22204.0,22189.0,22203.0,152,821.0,1163.0,46.0,22186.0
2025/06/26 09:15,22201.0,22210.0,22198.0,22208.0,216,879.0,1286.0,48.0,22187.0
2025/06/26 09:16,22207.0,22210.0,22192.0,22197.0,259,834.0,1150.0,46.0,22187.0
2025/06/26 09:17,22198.0,22212.0,22194.0,22209.0,252,916.0,1360.0,53.0,22187.0
