date,open,high,low,close,volume,range,conditions,first_trade_ratio,first_trade_start_close,first_trade_end_close,first_trade_high,first_trade_low,second_trade_ratio,second_trade_start_close,second_trade_end_close,second_trade_high,second_trade_low,final_trade_ratio,final_trade_start_close,final_trade_end_close,final_trade_high,final_trade_low,final_high_is_daily_high,final_low_is_daily_low
20231221,17442.0,17544.0,17414.0,17529.0,72858.0,130.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.7,17436.0,17464.0,17490.0,17414.0,0.9666666666666667,17474.0,17477.0,17495.0,17455.0,1.0,17475.0,17529.0,17544.0,17463.0,True,False
20231222,17563.0,17597.0,17542.0,17558.0,52665.0,55.0,day_time_segment_ratio,0.9666666666666667,17576.0,17548.0,17586.0,17542.0,0.6333333333333333,17553.0,17582.0,17590.0,17544.0,0.55,17577.0,17558.0,17597.0,17548.0,True,False
20231225,17644.0,17666.0,17607.0,17622.0,36922.0,59.0,"day_reversal, day_time_segment_ratio",1.0,17652.0,17632.0,17666.0,17612.0,1.0,17629.0,17618.0,17636.0,17607.0,0.5541666666666667,17626.0,17622.0,17645.0,17608.0,False,False
20231226,17651.0,17740.0,17634.0,17735.0,52567.0,106.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.7,17646.0,17660.0,17661.0,17634.0,1.0,17663.0,17701.0,17710.0,17660.0,1.0,17703.0,17735.0,17740.0,17685.0,True,False
20231227,17755.0,17874.0,17737.0,17857.0,64574.0,137.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8,17743.0,17791.0,17796.0,17737.0,1.0,17793.0,17810.0,17821.0,17787.0,1.0,17804.0,17857.0,17874.0,17803.0,True,False
20231228,17850.0,17887.0,17821.0,17865.0,56412.0,66.0,"day_reversal, day_time_segment_ratio",0.8333333333333334,17847.0,17861.0,17885.0,17844.0,0.7,17856.0,17876.0,17887.0,17851.0,0.65,17874.0,17865.0,17882.0,17821.0,False,True
20231229,17853.0,17900.0,17828.0,17868.0,56464.0,72.0,"day_reversal, day_time_segment_ratio",0.7,17853.0,17843.0,17864.0,17830.0,0.8333333333333334,17843.0,17840.0,17849.0,17828.0,0.625,17842.0,17868.0,17900.0,17837.0,True,False
20240102,17838.0,17920.0,17751.0,17798.0,82820.0,169.0,day_time_segment_ratio,0.26666666666666666,17833.0,17821.0,17920.0,17811.0,1.0,17833.0,17809.0,17858.0,17800.0,1.0,17802.0,17798.0,17828.0,17751.0,False,True
20240103,17658.0,17667.0,17507.0,17546.0,97821.0,160.0,"day_strong_trend, day_reversal, day_time_segment_ratio",1.0,17663.0,17612.0,17667.0,17606.0,1.0,17626.0,17595.0,17628.0,17575.0,0.9875,17597.0,17546.0,17618.0,17507.0,False,True
20240104,17525.0,17583.0,17525.0,17546.0,57094.0,58.0,day_time_segment_ratio,0.7,17555.0,17571.0,17583.0,17525.0,0.8,17570.0,17550.0,17575.0,17526.0,0.8416666666666667,17560.0,17546.0,17568.0,17527.0,False,False
20240105,17577.0,17626.0,17491.0,17519.0,76737.0,135.0,"day_reversal, day_time_segment_ratio",0.4,17576.0,17599.0,17600.0,17552.0,0.7,17599.0,17573.0,17626.0,17561.0,0.9958333333333333,17576.0,17519.0,17580.0,17491.0,False,True
20240108,17572.0,17706.0,17568.0,17595.0,86152.0,138.0,"day_reversal, day_time_segment_ratio",1.0,17591.0,17660.0,17665.0,17568.0,1.0,17662.0,17672.0,17706.0,17651.0,0.9708333333333333,17670.0,17595.0,17679.0,17577.0,False,False
20240109,17770.0,17782.0,17526.0,17545.0,96273.0,256.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",1.0,17775.0,17677.0,17782.0,17673.0,1.0,17672.0,17640.0,17690.0,17640.0,1.0,17639.0,17545.0,17659.0,17526.0,False,True
20240110,17509.0,17521.0,17439.0,17458.0,70182.0,82.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8666666666666667,17512.0,17453.0,17521.0,17439.0,0.7333333333333333,17460.0,17483.0,17505.0,17451.0,0.5083333333333333,17473.0,17458.0,17513.0,17446.0,False,False
20240111,17490.0,17606.0,17481.0,17575.0,85691.0,125.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8,17535.0,17521.0,17543.0,17486.0,0.5,17521.0,17514.0,17535.0,17481.0,0.8875,17522.0,17575.0,17606.0,17496.0,True,False
20240112,17466.0,17570.0,17447.0,17489.0,73279.0,123.0,"day_reversal, day_time_segment_ratio",0.6,17462.0,17461.0,17483.0,17447.0,0.5333333333333333,17454.0,17501.0,17505.0,17448.0,0.24583333333333332,17493.0,17489.0,17570.0,17483.0,True,False
20240115,17580.0,17655.0,17527.0,17559.0,106599.0,128.0,day_time_segment_ratio,0.8333333333333334,17644.0,17560.0,17655.0,17558.0,1.0,17565.0,17555.0,17572.0,17536.0,0.3625,17562.0,17559.0,17646.0,17527.0,False,True
20240116,17480.0,17499.0,17321.0,17333.0,107507.0,178.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.9666666666666667,17450.0,17347.0,17499.0,17345.0,0.0,17333.0,17344.0,17390.0,17321.0,0.4125,17348.0,17333.0,17434.0,17327.0,False,False
20240117,17313.0,17344.0,17159.0,17167.0,61984.0,185.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6333333333333333,17316.0,17282.0,17330.0,17267.0,0.13333333333333333,17292.0,17285.0,17344.0,17277.0,1.0,17289.0,17167.0,17308.0,17159.0,False,True
20240118,17240.0,17326.0,17215.0,17280.0,90666.0,111.0,"day_reversal, day_time_segment_ratio",0.9333333333333333,17258.0,17311.0,17326.0,17234.0,0.7666666666666667,17304.0,17238.0,17315.0,17231.0,0.19583333333333333,17236.0,17280.0,17289.0,17215.0,False,True
20240119,17541.0,17684.0,17504.0,17678.0,111821.0,180.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6333333333333333,17550.0,17521.0,17579.0,17508.0,0.06666666666666667,17524.0,17529.0,17538.0,17504.0,0.9791666666666666,17529.0,17678.0,17684.0,17521.0,True,False
20240122,17816.0,17843.0,17747.0,17817.0,83028.0,96.0,day_time_segment_ratio,0.9,17777.0,17799.0,17823.0,17751.0,0.9333333333333333,17798.0,17810.0,17843.0,17790.0,0.30833333333333335,17812.0,17817.0,17830.0,17747.0,False,True
20240123,17799.0,17877.0,17790.0,17870.0,77229.0,87.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.9333333333333333,17805.0,17839.0,17873.0,17790.0,0.23333333333333334,17843.0,17832.0,17870.0,17822.0,0.525,17831.0,17870.0,17877.0,17817.0,True,False
20240124,17903.0,17941.0,17876.0,17903.0,65632.0,65.0,day_time_segment_ratio,0.5666666666666667,17898.0,17897.0,17915.0,17876.0,1.0,17904.0,17925.0,17934.0,17896.0,0.2625,17925.0,17903.0,17941.0,17878.0,True,False
20240125,18016.0,18030.0,17935.0,17995.0,74942.0,95.0,"day_reversal, day_time_segment_ratio",0.9,18022.0,17969.0,18030.0,17967.0,0.0,17954.0,17955.0,17980.0,17944.0,0.7208333333333333,17947.0,17995.0,18011.0,17935.0,False,True
20240126,17951.0,18023.0,17936.0,17999.0,65753.0,87.0,"day_reversal, day_time_segment_ratio",0.8666666666666667,17960.0,18008.0,18012.0,17936.0,0.0,18011.0,17999.0,18015.0,17984.0,0.6458333333333334,17999.0,17999.0,18023.0,17957.0,True,False
20240129,18011.0,18135.0,17970.0,18125.0,73288.0,165.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.4,18014.0,18018.0,18024.0,17970.0,1.0,18033.0,18075.0,18078.0,18016.0,1.0,18077.0,18125.0,18135.0,18066.0,True,False
20240130,18129.0,18139.0,18064.0,18081.0,63232.0,75.0,"day_strong_trend, day_reversal, day_time_segment_ratio",1.0,18131.0,18081.0,18139.0,18072.0,0.7666666666666667,18094.0,18108.0,18128.0,18080.0,0.4375,18109.0,18081.0,18129.0,18064.0,False,True
20240131,17990.0,18003.0,17904.0,17920.0,78909.0,99.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8333333333333334,17969.0,17994.0,18003.0,17950.0,0.7,17989.0,17957.0,17998.0,17935.0,1.0,17943.0,17920.0,17957.0,17904.0,False,True
20240201,17956.0,17994.0,17882.0,17986.0,82826.0,112.0,day_time_segment_ratio,0.8333333333333334,17974.0,17944.0,17994.0,17940.0,1.0,17940.0,17900.0,17950.0,17898.0,0.475,17892.0,17986.0,17994.0,17882.0,True,True
20240202,18100.0,18105.0,18023.0,18084.0,64051.0,82.0,"day_reversal, day_time_segment_ratio",1.0,18088.0,18041.0,18105.0,18034.0,0.13333333333333333,18047.0,18052.0,18066.0,18023.0,0.8708333333333333,18050.0,18084.0,18090.0,18035.0,False,False
20240205,18008.0,18102.0,17958.0,18086.0,72131.0,144.0,"day_reversal, day_time_segment_ratio",0.5333333333333333,18007.0,17990.0,18028.0,17958.0,0.8333333333333334,17997.0,18034.0,18034.0,17982.0,1.0,18028.0,18086.0,18102.0,18011.0,True,False
20240215,18590.0,18696.0,18531.0,18667.0,109775.0,165.0,"day_reversal, day_time_segment_ratio",0.6,18562.0,18586.0,18652.0,18531.0,0.23333333333333334,18593.0,18576.0,18646.0,18564.0,0.8333333333333334,18567.0,18667.0,18696.0,18560.0,True,False
20240216,18683.0,18726.0,18633.0,18634.0,60071.0,93.0,"day_reversal, day_time_segment_ratio",0.8,18678.0,18723.0,18725.0,18674.0,0.4666666666666667,18719.0,18703.0,18726.0,18689.0,1.0,18694.0,18634.0,18704.0,18633.0,False,True
20240219,18680.0,18692.0,18619.0,18671.0,55072.0,73.0,"day_reversal, day_time_segment_ratio",0.7333333333333333,18675.0,18674.0,18692.0,18640.0,0.5,18666.0,18644.0,18680.0,18639.0,0.6791666666666667,18648.0,18671.0,18688.0,18619.0,False,True
20240220,18634.0,18754.0,18596.0,18753.0,65718.0,158.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6,18639.0,18652.0,18659.0,18596.0,1.0,18655.0,18709.0,18737.0,18647.0,1.0,18714.0,18753.0,18754.0,18687.0,True,False
20240221,18738.0,18750.0,18659.0,18670.0,37957.0,91.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.9333333333333333,18727.0,18685.0,18750.0,18676.0,0.1,18681.0,18706.0,18708.0,18662.0,0.4666666666666667,18699.0,18670.0,18728.0,18659.0,False,True
20240222,18887.0,18890.0,18751.0,18889.0,84570.0,139.0,day_time_segment_ratio,0.5666666666666667,18833.0,18841.0,18890.0,18825.0,0.9333333333333333,18852.0,18806.0,18855.0,18804.0,0.6125,18816.0,18889.0,18889.0,18751.0,False,True
20240223,18990.0,19000.0,18898.0,18913.0,80747.0,102.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8,18987.0,18952.0,18999.0,18945.0,0.0,18958.0,18959.0,18967.0,18930.0,0.5625,18957.0,18913.0,19000.0,18898.0,True,True
20240226,18907.0,18996.0,18853.0,18963.0,68050.0,143.0,"day_reversal, day_time_segment_ratio",0.6,18883.0,18901.0,18913.0,18853.0,1.0,18899.0,18931.0,18944.0,18898.0,0.9958333333333333,18935.0,18963.0,18996.0,18905.0,True,False
20240227,18950.0,19020.0,18750.0,18867.0,120437.0,270.0,"day_high_volatility, day_reversal, day_time_segment_ratio",1.0,18944.0,19011.0,19020.0,18941.0,0.13333333333333333,19000.0,18980.0,19013.0,18980.0,0.9083333333333333,18982.0,18867.0,18983.0,18750.0,False,True
20240229,18808.0,18997.0,18805.0,18966.0,84794.0,192.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6666666666666666,18831.0,18837.0,18847.0,18805.0,1.0,18832.0,18853.0,18885.0,18831.0,0.975,18857.0,18966.0,18997.0,18836.0,True,False
20240301,18968.0,19017.0,18924.0,18961.0,75117.0,93.0,day_time_segment_ratio,0.6,18979.0,18985.0,19017.0,18962.0,0.7333333333333333,18981.0,18965.0,18994.0,18924.0,0.32083333333333336,18960.0,18961.0,19007.0,18943.0,False,False
20240304,19144.0,19340.0,19137.0,19314.0,97727.0,203.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8666666666666667,19153.0,19178.0,19190.0,19137.0,1.0,19174.0,19270.0,19272.0,19172.0,1.0,19268.0,19314.0,19340.0,19253.0,True,False
20240305,19362.0,19436.0,19305.0,19389.0,83512.0,131.0,day_time_segment_ratio,0.3333333333333333,19370.0,19362.0,19407.0,19351.0,0.43333333333333335,19356.0,19389.0,19404.0,19305.0,0.9333333333333333,19389.0,19389.0,19436.0,19360.0,True,False
20240306,19282.0,19523.0,19271.0,19509.0,96066.0,252.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7666666666666667,19283.0,19317.0,19328.0,19271.0,1.0,19322.0,19356.0,19357.0,19311.0,1.0,19370.0,19509.0,19523.0,19355.0,True,False
20240307,19688.0,19770.0,19584.0,19709.0,120690.0,186.0,day_time_segment_ratio,0.6333333333333333,19689.0,19720.0,19725.0,19633.0,0.3,19712.0,19689.0,19751.0,19652.0,0.6791666666666667,19694.0,19709.0,19770.0,19584.0,True,True
20240308,19930.0,20009.0,19638.0,19791.0,171466.0,371.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6333333333333333,19954.0,19975.0,19995.0,19908.0,0.8333333333333334,19961.0,19988.0,20009.0,19944.0,0.9083333333333333,19984.0,19791.0,19998.0,19638.0,False,True
20240311,19691.0,19825.0,19679.0,19715.0,97470.0,146.0,"day_reversal, day_time_segment_ratio",0.8,19703.0,19777.0,19779.0,19684.0,0.0,19794.0,19777.0,19825.0,19761.0,0.8708333333333333,19795.0,19715.0,19797.0,19679.0,False,True
20240312,19714.0,19956.0,19698.0,19955.0,91456.0,258.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.5,19727.0,19741.0,19752.0,19698.0,1.0,19753.0,19794.0,19808.0,19740.0,1.0,19801.0,19955.0,19956.0,19771.0,True,False
20240313,19994.0,20064.0,19886.0,19927.0,111324.0,178.0,"day_reversal, day_time_segment_ratio",0.26666666666666666,20003.0,19967.0,20064.0,19962.0,1.0,20004.0,19986.0,20008.0,19935.0,0.975,19982.0,19927.0,19998.0,19886.0,False,True
20240314,19897.0,19978.0,19799.0,19939.0,108675.0,179.0,day_time_segment_ratio,0.3,19914.0,19858.0,19950.0,19857.0,0.16666666666666666,19866.0,19897.0,19907.0,19799.0,0.9166666666666666,19916.0,19939.0,19978.0,19883.0,True,False
20240315,19828.0,19873.0,19723.0,19730.0,105920.0,150.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.5333333333333333,19848.0,19850.0,19860.0,19784.0,0.13333333333333333,19847.0,19838.0,19873.0,19794.0,0.9416666666666667,19842.0,19730.0,19860.0,19723.0,False,True
20240318,19778.0,19920.0,19747.0,19919.0,80811.0,173.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8666666666666667,19807.0,19777.0,19820.0,19749.0,0.4,19778.0,19780.0,19795.0,19747.0,0.9,19785.0,19919.0,19920.0,19756.0,True,False
20240319,19816.0,19911.0,19739.0,19867.0,89539.0,172.0,"day_reversal, day_time_segment_ratio",0.6,19796.0,19789.0,19821.0,19739.0,0.23333333333333334,19779.0,19797.0,19802.0,19749.0,1.0,19793.0,19867.0,19911.0,19782.0,True,False
20240320,19860.0,19956.0,19731.0,19747.0,68529.0,225.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8333333333333334,19879.0,19933.0,19948.0,19845.0,0.5666666666666667,19930.0,19866.0,19956.0,19860.0,0.8844444444444445,19855.0,19747.0,19922.0,19731.0,False,True
20240321,20048.0,20264.0,20029.0,20264.0,101257.0,235.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8333333333333334,20042.0,20082.0,20087.0,20029.0,1.0,20090.0,20099.0,20125.0,20077.0,1.0,20095.0,20264.0,20264.0,20070.0,True,False
20240322,20226.0,20285.0,20122.0,20242.0,94435.0,163.0,day_time_segment_ratio,0.7666666666666667,20227.0,20245.0,20285.0,20202.0,0.5333333333333333,20251.0,20228.0,20263.0,20212.0,0.22083333333333333,20235.0,20242.0,20252.0,20122.0,False,True
20240325,20256.0,20307.0,20188.0,20231.0,72549.0,119.0,day_time_segment_ratio,0.9,20257.0,20216.0,20271.0,20203.0,0.36666666666666664,20210.0,20226.0,20243.0,20188.0,0.8833333333333333,20220.0,20231.0,20307.0,20211.0,True,False
20240326,20280.0,20459.0,20038.0,20187.0,173503.0,421.0,"day_high_volatility, day_reversal, day_time_segment_ratio",1.0,20275.0,20398.0,20400.0,20270.0,0.3333333333333333,20389.0,20298.0,20459.0,20282.0,1.0,20300.0,20187.0,20316.0,20038.0,False,True
20240327,20185.0,20288.0,20148.0,20261.0,86219.0,140.0,"day_reversal, day_time_segment_ratio",0.5666666666666667,20182.0,20199.0,20220.0,20148.0,0.3333333333333333,20203.0,20189.0,20226.0,20168.0,0.9,20188.0,20261.0,20288.0,20165.0,True,False
20240328,20238.0,20250.0,20081.0,20203.0,103776.0,169.0,"day_reversal, day_time_segment_ratio",0.6333333333333333,20234.0,20224.0,20248.0,20194.0,0.9333333333333333,20212.0,20165.0,20224.0,20081.0,0.9083333333333333,20165.0,20203.0,20250.0,20153.0,True,False
20240329,20226.0,20299.0,20192.0,20280.0,84005.0,107.0,"day_reversal, day_time_segment_ratio",0.7666666666666667,20235.0,20246.0,20262.0,20220.0,0.5333333333333333,20236.0,20274.0,20278.0,20192.0,0.9875,20271.0,20280.0,20299.0,20236.0,True,False
20240401,20393.0,20400.0,20259.0,20288.0,83504.0,141.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.5,20375.0,20374.0,20400.0,20333.0,0.7333333333333333,20384.0,20317.0,20395.0,20315.0,1.0,20317.0,20288.0,20344.0,20259.0,False,True
20240402,20350.0,20524.0,20350.0,20523.0,96479.0,174.0,"day_strong_trend, day_time_segment_ratio",0.9,20366.0,20423.0,20438.0,20350.0,0.2,20442.0,20408.0,20446.0,20384.0,1.0,20409.0,20523.0,20524.0,20406.0,True,False
20240403,20370.0,20419.0,20275.0,20349.0,111539.0,144.0,day_time_segment_ratio,0.3333333333333333,20375.0,20371.0,20415.0,20348.0,0.7666666666666667,20374.0,20326.0,20395.0,20304.0,0.7083333333333334,20334.0,20349.0,20419.0,20275.0,True,True
20240408,20404.0,20520.0,20375.0,20450.0,85634.0,145.0,"day_reversal, day_time_segment_ratio",0.4,20416.0,20424.0,20427.0,20375.0,0.9333333333333333,20429.0,20452.0,20462.0,20394.0,0.058333333333333334,20465.0,20450.0,20520.0,20434.0,True,False
20240409,20538.0,20877.0,20518.0,20874.0,117032.0,359.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8333333333333334,20529.0,20682.0,20683.0,20518.0,1.0,20655.0,20696.0,20734.0,20646.0,1.0,20690.0,20874.0,20877.0,20656.0,True,False
20240410,20822.0,20892.0,20804.0,20851.0,75617.0,88.0,"day_reversal, day_time_segment_ratio",0.26666666666666666,20822.0,20809.0,20863.0,20808.0,0.4,20811.0,20825.0,20853.0,20804.0,0.6125,20822.0,20851.0,20892.0,20809.0,True,False
20240411,20706.0,20764.0,20651.0,20753.0,87690.0,113.0,"day_reversal, day_time_segment_ratio",0.7,20709.0,20717.0,20744.0,20695.0,0.4,20712.0,20717.0,20736.0,20651.0,0.5791666666666667,20723.0,20753.0,20764.0,20668.0,True,False
20240412,20745.0,20809.0,20682.0,20755.0,85358.0,127.0,day_time_segment_ratio,0.9666666666666667,20747.0,20709.0,20758.0,20687.0,0.6666666666666666,20719.0,20703.0,20728.0,20682.0,0.9791666666666666,20702.0,20755.0,20809.0,20694.0,True,False
20240415,20544.0,20605.0,20460.0,20508.0,96819.0,145.0,"day_reversal, day_time_segment_ratio",0.3,20550.0,20535.0,20594.0,20520.0,0.6,20534.0,20582.0,20599.0,20521.0,0.8583333333333333,20578.0,20508.0,20605.0,20460.0,True,True
20240416,20278.0,20286.0,19798.0,19953.0,162364.0,488.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8,20261.0,20174.0,20286.0,20171.0,1.0,20158.0,20086.0,20181.0,20055.0,1.0,20094.0,19953.0,20104.0,19798.0,False,True
20240417,19942.0,20289.0,19927.0,20238.0,71136.0,362.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.9333333333333333,19940.0,20032.0,20070.0,19927.0,0.06666666666666667,20029.0,20007.0,20057.0,20001.0,0.9822222222222222,19995.0,20238.0,20289.0,19993.0,True,False
20240418,20070.0,20359.0,20025.0,20358.0,120074.0,334.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.26666666666666666,20070.0,20072.0,20088.0,20025.0,0.1,20097.0,20058.0,20124.0,20051.0,0.9958333333333333,20063.0,20358.0,20359.0,20058.0,True,False
20240419,19840.0,19924.0,19265.0,19546.0,237053.0,659.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.4666666666666667,19845.0,19757.0,19924.0,19752.0,1.0,19728.0,19538.0,19783.0,19440.0,0.8625,19602.0,19546.0,19696.0,19265.0,False,True
20240422,19620.0,19715.0,19445.0,19524.0,135149.0,270.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.7666666666666667,19696.0,19669.0,19715.0,19473.0,0.5,19652.0,19575.0,19681.0,19528.0,0.7666666666666667,19588.0,19524.0,19673.0,19445.0,False,True
20240423,19651.0,19745.0,19554.0,19677.0,100540.0,191.0,day_time_segment_ratio,0.6333333333333333,19664.0,19675.0,19745.0,19638.0,0.8,19668.0,19625.0,19730.0,19616.0,0.6458333333333334,19625.0,19677.0,19727.0,19554.0,False,True
20240424,19930.0,20202.0,19916.0,20170.0,100556.0,286.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7,19941.0,20056.0,20065.0,19916.0,1.0,20048.0,20084.0,20091.0,20033.0,1.0,20093.0,20170.0,20202.0,20078.0,True,False
20240425,19940.0,19979.0,19834.0,19885.0,95501.0,145.0,"day_reversal, day_time_segment_ratio",0.7,19927.0,19955.0,19979.0,19906.0,0.7666666666666667,19952.0,19868.0,19962.0,19864.0,0.10833333333333334,19854.0,19885.0,19961.0,19834.0,False,True
20240426,20126.0,20271.0,20070.0,20178.0,113480.0,201.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.4666666666666667,20130.0,20120.0,20168.0,20070.0,1.0,20142.0,20192.0,20228.0,20120.0,0.32083333333333336,20206.0,20178.0,20271.0,20080.0,True,False
20240429,20350.0,20560.0,20310.0,20552.0,97953.0,250.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",1.0,20323.0,20453.0,20457.0,20310.0,0.9666666666666667,20477.0,20509.0,20509.0,20377.0,1.0,20510.0,20552.0,20560.0,20478.0,True,False
20240430,20518.0,20576.0,20404.0,20413.0,76875.0,172.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.4666666666666667,20520.0,20524.0,20547.0,20474.0,1.0,20518.0,20530.0,20576.0,20513.0,0.2916666666666667,20546.0,20413.0,20575.0,20404.0,False,True
20240502,20250.0,20380.0,20215.0,20291.0,89870.0,165.0,"day_reversal, day_time_segment_ratio",0.8666666666666667,20293.0,20342.0,20369.0,20215.0,0.4,20348.0,20336.0,20380.0,20285.0,0.8625,20327.0,20291.0,20341.0,20255.0,False,False
20240503,20548.0,20597.0,20306.0,20382.0,100776.0,291.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8666666666666667,20582.0,20532.0,20597.0,20506.0,0.6,20533.0,20528.0,20577.0,20521.0,1.0,20527.0,20382.0,20544.0,20306.0,False,True
20240506,20685.0,20714.0,20562.0,20602.0,83655.0,152.0,"day_reversal, day_time_segment_ratio",0.9666666666666667,20672.0,20627.0,20691.0,20562.0,0.5,20622.0,20630.0,20645.0,20585.0,0.725,20642.0,20602.0,20714.0,20585.0,True,False
20240507,20733.0,20756.0,20536.0,20650.0,85424.0,220.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5333333333333333,20730.0,20669.0,20756.0,20654.0,1.0,20661.0,20615.0,20676.0,20601.0,0.325,20635.0,20650.0,20676.0,20536.0,False,True
20240508,20618.0,20738.0,20574.0,20725.0,72930.0,164.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6666666666666666,20633.0,20641.0,20653.0,20612.0,0.4,20648.0,20654.0,20666.0,20574.0,0.9458333333333333,20659.0,20725.0,20738.0,20609.0,True,False
20240509,20707.0,20763.0,20605.0,20612.0,78778.0,158.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6333333333333333,20709.0,20725.0,20725.0,20681.0,0.9333333333333333,20731.0,20740.0,20753.0,20708.0,0.85,20739.0,20612.0,20763.0,20605.0,True,True
20240510,20738.0,20828.0,20616.0,20809.0,92493.0,212.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.9666666666666667,20746.0,20704.0,20751.0,20695.0,1.0,20692.0,20666.0,20713.0,20653.0,0.6833333333333333,20647.0,20809.0,20828.0,20616.0,True,True
20240513,20942.0,20965.0,20833.0,20883.0,78422.0,132.0,"day_reversal, day_time_segment_ratio",0.5666666666666667,20938.0,20910.0,20965.0,20887.0,0.8,20905.0,20898.0,20933.0,20860.0,0.9416666666666667,20890.0,20883.0,20935.0,20833.0,False,True
20240514,20892.0,21015.0,20868.0,21013.0,67846.0,147.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.5,20890.0,20903.0,20956.0,20872.0,0.9666666666666667,20899.0,20896.0,20914.0,20868.0,0.9875,20900.0,21013.0,21015.0,20892.0,True,False
20240515,21184.0,21361.0,21116.0,21143.0,61866.0,245.0,"day_high_volatility, day_time_segment_ratio",0.8,21149.0,21192.0,21206.0,21116.0,0.9666666666666667,21187.0,21211.0,21215.0,21157.0,0.37333333333333335,21219.0,21143.0,21361.0,21132.0,True,False
20240516,21465.0,21556.0,21326.0,21370.0,104683.0,230.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8,21461.0,21474.0,21510.0,21448.0,1.0,21485.0,21553.0,21553.0,21471.0,0.9666666666666667,21548.0,21370.0,21556.0,21326.0,True,True
20240517,21303.0,21407.0,21288.0,21336.0,71825.0,119.0,"day_reversal, day_time_segment_ratio",0.8666666666666667,21317.0,21325.0,21379.0,21301.0,0.6666666666666666,21331.0,21366.0,21388.0,21318.0,0.775,21368.0,21336.0,21407.0,21288.0,True,True
20240520,21435.0,21485.0,21153.0,21302.0,109349.0,332.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.9666666666666667,21449.0,21347.0,21485.0,21343.0,0.0,21350.0,21353.0,21384.0,21305.0,0.7666666666666667,21361.0,21302.0,21399.0,21153.0,False,True
20240521,21324.0,21350.0,21165.0,21277.0,74923.0,185.0,"day_reversal, day_time_segment_ratio",0.6666666666666666,21337.0,21301.0,21350.0,21260.0,1.0,21303.0,21261.0,21318.0,21254.0,0.7916666666666666,21263.0,21277.0,21307.0,21165.0,False,True
20240522,21293.0,21613.0,21283.0,21583.0,94735.0,330.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.9666666666666667,21292.0,21385.0,21420.0,21283.0,0.26666666666666666,21394.0,21393.0,21436.0,21353.0,1.0,21403.0,21583.0,21613.0,21396.0,True,False
20240523,21630.0,21661.0,21492.0,21604.0,85448.0,169.0,"day_reversal, day_time_segment_ratio",0.7666666666666667,21621.0,21554.0,21650.0,21554.0,0.36666666666666664,21560.0,21597.0,21612.0,21492.0,1.0,21594.0,21604.0,21661.0,21583.0,True,False
20240524,21448.0,21617.0,21414.0,21565.0,74295.0,203.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8333333333333334,21444.0,21513.0,21518.0,21414.0,1.0,21503.0,21529.0,21540.0,21495.0,1.0,21530.0,21565.0,21617.0,21504.0,True,False
