Date,Open,High,Low,Close,Volume,Average
2025/2/14 08:46,23338,23349,23325,23333,840,23333.0
2025/2/14 08:47,23333,23334,23296,23303,1035,23316.44
2025/2/14 08:48,23300,23305,23280,23283,592,23308.415484394
2025/2/14 08:49,23283,23287,23270,23273,489,23302.556833558865
2025/2/14 08:50,23273,23284,23264,23280,356,23300.132246376812
2025/2/14 08:51,23283,23290,23275,23280,217,23298.894304335507
2025/2/14 08:52,23280,23290,23273,23287,159,23298.381507592192
2025/2/14 08:53,23289,23293,23281,23289,171,23297.965794247215
2025/2/14 08:54,23290,23293,23279,23290,181,23297.60891089109
2025/2/14 08:55,23287,23294,23284,23294,127,23297.498920086393
2025/2/14 08:56,23292,23296,23281,23289,224,23297.06536096561
2025/2/14 08:57,23288,23290,23278,23282,193,23296.431064572425
2025/2/14 08:58,23282,23289,23280,23280,229,23295.649283191357
2025/2/14 08:59,23282,23283,23255,23262,598,23291.930511920164
2025/2/14 09:00,23262,23270,23239,23240,712,23285.891883063858
2025/2/14 09:01,23243,23243,23206,23214,1969,23268.398665348494
2025/2/14 09:02,23214,23236,23202,23232,896,23264.77013796173
2025/2/14 09:03,23233,23233,23216,23225,521,23262.591124198127
2025/2/14 09:04,23226,23238,23213,23216,539,23260.091859076434
2025/2/14 09:05,23217,23243,23214,23238,427,23259.191312649164
2025/2/14 09:06,23238,23240,23219,23230,451,23257.98636280432
2025/2/14 09:07,23231,23244,23225,23239,249,23257.56331096197
2025/2/14 09:08,23238,23238,23223,23230,186,23257.112049995598
2025/2/14 09:09,23232,23235,23219,23231,210,23256.638147091868
2025/2/14 09:10,23230,23250,23229,23250,321,23256.458964009416
2025/2/14 09:11,23249,23257,23237,23246,345,23256.164092506333
2025/2/14 09:12,23246,23256,23240,23241,253,23255.856925540433
2025/2/14 09:13,23241,23246,23228,23231,285,23255.302387475538
2025/2/14 09:14,23233,23233,23216,23218,445,23254.046747352495
2025/2/14 09:15,23220,23227,23208,23212,468,23252.609146697836
2025/2/14 09:16,23213,23227,23181,23199,1619,23246.938982165022
2025/2/14 09:17,23202,23215,23188,23214,474,23245.949622964323
2025/2/14 09:18,23211,23218,23201,23216,397,23245.21467424898
2025/2/14 09:19,23217,23227,23213,23221,330,23244.73061545917
2025/2/14 09:20,23223,23232,23218,23229,245,23244.500567062616
2025/2/14 09:21,23229,23239,23222,23224,363,23244.065786398693
2025/2/14 09:22,23223,23231,23221,23229,100,23243.978276022306
2025/2/14 09:23,23229,23229,23203,23206,308,23243.310773795936
2025/2/14 09:24,23207,23214,23202,23211,223,23242.90477263763
2025/2/14 09:25,23212,23213,23195,23202,286,23242.256030610548
2025/2/14 09:26,23202,23203,23188,23195,427,23241.16294691224
2025/2/14 09:27,23194,23195,23186,23190,278,23240.403885153166
2025/2/14 09:28,23190,23205,23188,23203,236,23239.938652893434
2025/2/14 09:29,23202,23208,23193,23208,207,23239.59397320265
2025/2/14 09:30,23205,23210,23195,23201,303,23238.99378977623
2025/2/14 09:31,23205,23207,23188,23190,316,23238.211868686867
2025/2/14 09:32,23189,23190,23166,23181,1090,23235.226663475347
