Date,Open,High,Low,Close,Volume,Average
2024/11/12 08:46,23013,23061,22983,23035,1919,23035.0
2024/11/12 08:47,23035,23045,22989,23038,948,23035.991977677015
2024/11/12 08:48,23037,23047,23019,23039,360,23036.32754880694
2024/11/12 08:49,23038,23071,23031,23070,433,23040.311202185792
2024/11/12 08:50,23067,23094,23062,23092,459,23046.071133770332
2024/11/12 08:51,23092,23093,23071,23075,309,23048.08988256549
2024/11/12 08:52,23074,23076,23057,23057,202,23048.47861771058
2024/11/12 08:53,23057,23074,23054,23070,162,23049.2061769616
2024/11/12 08:54,23071,23103,23066,23093,393,23052.525554484087
2024/11/12 08:55,23097,23144,23085,23133,755,23062.75420875421
2024/11/12 08:56,23134,23153,23129,23135,472,23068.072364316904
2024/11/12 08:57,23136,23141,23113,23114,251,23069.802491370254
2024/11/12 08:58,23116,23122,23104,23106,157,23070.6357771261
2024/11/12 08:59,23110,23114,23093,23114,413,23073.11184847228
2024/11/12 09:00,23114,23155,23114,23154,444,23077.790022144065
2024/11/12 09:01,23154,23209,23150,23187,1716,23097.741509634834
2024/11/12 09:02,23186,23191,23159,23165,736,23102.628689900288
2024/11/12 09:03,23165,23177,23148,23152,707,23105.849944629015
2024/11/12 09:04,23152,23188,23144,23184,654,23110.29817232376
2024/11/12 09:05,23184,23204,23173,23200,696,23115.421467257507
2024/11/12 09:06,23199,23208,23171,23188,721,23119.475788331914
2024/11/12 09:07,23190,23202,23171,23183,449,23121.61133572926
2024/11/12 09:08,23182,23182,23163,23172,404,23123.090770348837
2024/11/12 09:09,23172,23181,23166,23172,246,23123.949807225476
2024/11/12 09:10,23170,23185,23152,23157,482,23125.04935118719
2024/11/12 09:11,23156,23174,23151,23165,297,23125.851876902267
2024/11/12 09:12,23162,23177,23159,23171,234,23126.555296624276
2024/11/12 09:13,23170,23171,23151,23158,374,23127.319300980966
2024/11/12 09:14,23157,23198,23154,23185,581,23129.41724051584
2024/11/12 09:15,23181,23204,23181,23185,408,23130.801550482236
2024/11/12 09:16,23185,23188,23138,23160,977,23132.444898899706
2024/11/12 09:17,23158,23191,23158,23174,325,23133.208606650078
2024/11/12 09:18,23176,23181,23168,23175,202,23133.680588169518
2024/11/12 09:19,23177,23177,23161,23169,175,23134.02281158297
2024/11/12 09:20,23169,23192,23157,23180,501,23135.26376468053
2024/11/12 09:21,23182,23191,23179,23186,183,23135.75908242198
2024/11/12 09:22,23187,23190,23177,23179,201,23136.21782962103
2024/11/12 09:23,23179,23185,23166,23180,287,23136.871158945563
2024/11/12 09:24,23180,23186,23169,23175,214,23137.290738931453
2024/11/12 09:25,23173,23187,23164,23178,284,23137.876691500685
2024/11/12 09:26,23177,23177,23152,23156,409,23138.244736842105
2024/11/12 09:27,23158,23172,23157,23165,200,23138.507817109145
2024/11/12 09:28,23166,23166,23120,23124,649,23138.059221496973
2024/11/12 09:29,23126,23147,23120,23121,443,23137.706606942887
2024/11/12 09:30,23121,23131,23098,23100,801,23136.34813115639
2024/11/12 09:31,23101,23108,23084,23089,737,23134.828950805397
2024/11/12 09:32,23091,23096,23081,23088,446,23133.937008882815
2024/11/12 09:33,23090,23109,23089,23106,344,23133.532533670033
2024/11/12 09:34,23105,23149,23096,23139,662,23133.680738678242
2024/11/12 09:35,23137,23140,23107,23123,439,23133.492136277702
2024/11/12 09:36,23121,23124,23103,23124,254,23133.396137766274
2024/11/12 09:37,23122,23131,23107,23111,205,23133.21481042654
2024/11/12 09:38,23114,23144,23108,23131,321,23133.187083187084
2024/11/12 09:39,23132,23160,23126,23159,371,23133.555243733663
2024/11/12 09:40,23159,23186,23158,23178,636,23134.61599369559
2024/11/12 09:41,23182,23188,23170,23183,301,23135.1564065457
2024/11/12 09:42,23182,23190,23166,23168,256,23135.465465907004
2024/11/12 09:43,23168,23186,23167,23180,259,23135.885450043694
2024/11/12 09:44,23181,23186,23173,23184,216,23136.260910404624
2024/11/12 09:45,23187,23228,23186,23227,1009,23139.452229077346
2024/11/12 09:46,23226,23242,23211,23218,989,23142.069782330345
2024/11/12 09:47,23219,23231,23213,23216,374,23142.989850925063
2024/11/12 09:48,23215,23219,23192,23198,524,23143.932594191523
2024/11/12 09:49,23198,23208,23194,23198,268,23144.40237971729
2024/11/12 09:50,23199,23213,23198,23198,277,23144.87943832139
2024/11/12 09:51,23199,23206,23184,23194,421,23145.53506435863
2024/11/12 09:52,23193,23198,23174,23179,249,23145.797175301184
2024/11/12 09:53,23180,23180,23148,23150,453,23145.856221312493
2024/11/12 09:54,23153,23156,23143,23148,307,23145.876440047923
2024/11/12 09:55,23149,23165,23148,23155,224,23145.93879481312
2024/11/12 09:56,23154,23159,23140,23143,344,23145.90827017724
2024/11/12 09:57,23143,23154,23143,23154,109,23145.93481401228
2024/11/12 09:58,23152,23167,23146,23154,291,23146.004833079747
2024/11/12 09:59,23154,23163,23152,23163,129,23146.069989301
2024/11/12 10:00,23164,23164,23128,23142,376,23146.025011756406
2024/11/12 10:01,23143,23150,23134,23142,177,23146.004181164295
2024/11/12 10:02,23144,23153,23140,23148,191,23146.01526517795
2024/11/12 10:03,23147,23149,23131,23140,202,23145.980141064923
2024/11/12 10:04,23141,23160,23139,23148,192,23145.991289599264
2024/11/12 10:05,23144,23150,23136,23139,137,23145.963863356526
2024/11/12 10:06,23137,23166,23135,23155,341,23146.05124205989
2024/11/12 10:07,23156,23157,23147,23153,100,23146.07089130189
2024/11/12 10:08,23154,23170,23153,23163,219,23146.17508360734
2024/11/12 10:09,23163,23178,23163,23175,157,23146.301706771126
2024/11/12 10:10,23176,23179,23156,23162,235,23146.404252953438
2024/11/12 10:11,23160,23171,23145,23149,207,23146.41910342159
2024/11/12 10:12,23151,23165,23144,23145,146,23146.41340013213
2024/11/12 10:13,23146,23146,23112,23123,473,23146.112469769843
2024/11/12 10:14,23123,23130,23114,23117,192,23145.961371070203
2024/11/12 10:15,23118,23120,23096,23102,493,23145.383209731634
2024/11/12 10:16,23102,23115,23092,23114,433,23145.02484242728
2024/11/12 10:17,23115,23117,23094,23096,332,23144.59933073645
2024/11/12 10:18,23096,23104,23085,23094,313,23144.18864744321
2024/11/12 10:19,23096,23098,23084,23092,219,23143.893948379446
2024/11/12 10:20,23092,23103,23085,23097,163,23143.69768397268
2024/11/12 10:21,23097,23111,23093,23111,145,23143.576398659538
2024/11/12 10:22,23112,23124,23105,23121,238,23143.439777263597
2024/11/12 10:23,23121,23123,23116,23119,104,23143.375320163315
2024/11/12 10:24,23117,23123,23113,23113,153,23143.25791946648
2024/11/12 10:25,23114,23114,23093,23094,156,23143.064566453624
2024/11/12 10:26,23094,23105,23092,23103,111,23142.952977191177
2024/11/12 10:27,23101,23121,23098,23120,171,23142.854912052768
2024/11/12 10:28,23120,23139,23118,23135,285,23142.799374829443
2024/11/12 10:29,23136,23139,23117,23125,215,23142.704940282303
2024/11/12 10:30,23122,23126,23116,23120,108,23142.644590470565
2024/11/12 10:31,23120,23128,23103,23106,235,23142.43387084934
2024/11/12 10:32,23107,23112,23082,23087,355,23141.956479549754
2024/11/12 10:33,23087,23099,23084,23093,190,23141.731865159858
2024/11/12 10:34,23092,23094,23068,23070,592,23140.72088372536
2024/11/12 10:35,23072,23085,23067,23085,290,23140.338818744975
2024/11/12 10:36,23084,23093,23074,23089,215,23140.079159707355
2024/11/12 10:37,23090,23091,23079,23084,132,23139.905560376163
2024/11/12 10:38,23083,23083,23068,23072,240,23139.525500804553
2024/11/12 10:39,23072,23085,23071,23077,88,23139.397449323933
2024/11/12 10:40,23077,23078,23056,23058,374,23138.695083404473
2024/11/12 10:41,23058,23068,23055,23060,218,23138.301255710383
2024/11/12 10:42,23062,23074,23058,23064,217,23137.932957193112
2024/11/12 10:43,23064,23068,23058,23066,172,23137.651444823663
2024/11/12 10:44,23067,23080,23064,23068,142,23137.42712963803
2024/11/12 10:45,23069,23072,23057,23062,182,23137.117066449835
2024/11/12 10:46,23062,23068,23045,23060,840,23135.681185441328
2024/11/12 10:47,23059,23066,23041,23064,305,23135.199828265704
2024/11/12 10:48,23066,23078,23066,23071,177,23134.950609702606
2024/11/12 10:49,23069,23070,23048,23053,193,23134.605189019196
2024/11/12 10:50,23053,23053,23027,23039,627,23133.31372802482
2024/11/12 10:51,23040,23041,23027,23027,270,23132.69888189179
2024/11/12 10:52,23026,23034,23020,23031,396,23131.84350707277
2024/11/12 10:53,23032,23035,23023,23026,279,23131.219991131944
