Date,Open,High,Low,Close,Volume,Average
2024/12/9 08:46,23193,23233,23181,23228,1088,23228.0
2024/12/9 08:47,23227,23242,23220,23225,584,23226.952153110047
2024/12/9 08:48,23224,23245,23221,23242,322,23229.38214643932
2024/12/9 08:49,23241,23245,23231,23240,143,23230.092653252224
2024/12/9 08:50,23239,23239,23231,23235,111,23230.33496441281
2024/12/9 08:51,23235,23237,23217,23217,230,23229.09725585149
2024/12/9 08:52,23218,23240,23218,23239,164,23229.711960635883
2024/12/9 08:53,23239,23243,23225,23230,148,23229.72724014337
2024/12/9 08:54,23229,23240,23227,23239,97,23230.03879459647
2024/12/9 08:55,23240,23240,23231,23236,91,23230.220953660173
2024/12/9 08:56,23234,23250,23228,23247,313,23231.81677301732
2024/12/9 08:57,23246,23263,23246,23259,258,23233.792899408283
2024/12/9 08:58,23257,23259,23251,23259,103,23234.503833515882
2024/12/9 08:59,23256,23284,23256,23258,375,23236.691830146512
2024/12/9 09:00,23261,23263,23251,23257,167,23237.500476871723
2024/12/9 09:01,23256,23287,23250,23273,524,23241.443196269607
2024/12/9 09:02,23274,23276,23257,23270,442,23243.889341085272
2024/12/9 09:03,23268,23271,23258,23259,235,23244.547544022244
2024/12/9 09:04,23256,23259,23243,23248,358,23244.762384842692
2024/12/9 09:05,23248,23249,23226,23230,407,23243.787012987013
2024/12/9 09:06,23228,23241,23222,23231,388,23243.02932193036
2024/12/9 09:07,23233,23235,23222,23224,233,23242.375460846484
2024/12/9 09:08,23222,23224,23212,23222,365,23241.334732717605
2024/12/9 09:09,23221,23227,23216,23224,193,23240.878866330564
2024/12/9 09:10,23225,23244,23225,23234,316,23240.594905290658
2024/12/9 09:11,23232,23248,23228,23245,309,23240.76582119538
2024/12/9 09:12,23244,23245,23228,23232,179,23240.57313029596
2024/12/9 09:13,23232,23238,23227,23238,137,23240.530555555557
2024/12/9 09:14,23238,23258,23237,23257,299,23241.104557640752
2024/12/9 09:15,23257,23267,23250,23260,289,23241.720342805595
2024/12/9 09:16,23259,23274,23258,23271,316,23242.727787456446
2024/12/9 09:17,23272,23276,23254,23255,267,23243.074489472012
2024/12/9 09:18,23257,23261,23243,23246,165,23243.124688019965
2024/12/9 09:19,23246,23256,23242,23243,158,23243.12267239615
