date,datetime,open,high,low,close,volume,conditions
20240307,2024-03-07 10:08:00,19663.0,19666.0,19642.0,19644.0,1029.0,volume_spike
20240307,2024-03-07 10:09:00,19644.0,19645.0,19620.0,19624.0,1513.0,volume_spike
20240307,2024-03-07 10:18:00,19586.0,19611.0,19584.0,19610.0,745.0,long_red_candle
20240307,2024-03-07 10:19:00,19610.0,19630.0,19608.0,19627.0,1068.0,long_red_candle
20240307,2024-03-07 10:43:00,19639.0,19645.0,19637.0,19644.0,395.0,breakout
20240307,2024-03-07 10:44:00,19644.0,19652.0,19643.0,19646.0,629.0,"volume_spike, breakout"
20240307,2024-03-07 10:45:00,19646.0,19656.0,19645.0,19651.0,408.0,breakout
20240307,2024-03-07 10:48:00,19639.0,19656.0,19639.0,19656.0,233.0,long_red_candle
20240307,2024-03-07 10:49:00,19654.0,19658.0,19651.0,19657.0,178.0,breakout
20240307,2024-03-07 10:50:00,19657.0,19667.0,19653.0,19666.0,550.0,breakout
20240307,2024-03-07 10:52:00,19667.0,19684.0,19667.0,19683.0,732.0,"long_red_candle, breakout"
20240307,2024-03-07 10:56:00,19679.0,19685.0,19678.0,19681.0,264.0,breakout
20240307,2024-03-07 10:57:00,19682.0,19686.0,19681.0,19683.0,195.0,breakout
20240307,2024-03-07 10:59:00,19676.0,19678.0,19661.0,19664.0,555.0,volume_spike
20240307,2024-03-07 11:20:00,19677.0,19677.0,19666.0,19670.0,322.0,volume_spike
20240307,2024-03-07 11:26:00,19683.0,19688.0,19683.0,19686.0,299.0,breakout
20240307,2024-03-07 11:27:00,19688.0,19690.0,19684.0,19686.0,283.0,breakout
20240307,2024-03-07 11:31:00,19687.0,19692.0,19684.0,19692.0,190.0,breakout
20240307,2024-03-07 11:32:00,19691.0,19696.0,19691.0,19693.0,578.0,"volume_spike, breakout"
20240307,2024-03-07 11:33:00,19693.0,19698.0,19691.0,19696.0,181.0,breakout
20240307,2024-03-07 11:34:00,19697.0,19702.0,19695.0,19700.0,535.0,breakout
20240307,2024-03-07 11:46:00,19682.0,19686.0,19676.0,19685.0,252.0,volume_spike
20240307,2024-03-07 11:49:00,19692.0,19692.0,19681.0,19687.0,351.0,volume_spike
20240307,2024-03-07 11:58:00,19698.0,19704.0,19696.0,19702.0,328.0,"volume_spike, breakout"
20240307,2024-03-07 12:01:00,19701.0,19707.0,19701.0,19702.0,336.0,breakout
20240307,2024-03-07 12:30:00,19704.0,19715.0,19703.0,19715.0,525.0,"volume_spike, breakout"
20240307,2024-03-07 12:31:00,19714.0,19724.0,19714.0,19723.0,633.0,"volume_spike, breakout"
20240307,2024-03-07 12:36:00,19722.0,19733.0,19721.0,19727.0,609.0,breakout
20240307,2024-03-07 12:37:00,19727.0,19734.0,19724.0,19733.0,299.0,breakout
20240307,2024-03-07 12:38:00,19732.0,19737.0,19730.0,19737.0,378.0,breakout
20240307,2024-03-07 12:39:00,19736.0,19738.0,19733.0,19735.0,312.0,breakout
20240307,2024-03-07 12:40:00,19735.0,19739.0,19735.0,19735.0,198.0,breakout
20240307,2024-03-07 12:42:00,19734.0,19767.0,19734.0,19755.0,2190.0,"long_red_candle, volume_spike, breakout"
20240307,2024-03-07 13:04:00,19763.0,19770.0,19763.0,19766.0,557.0,"volume_spike, breakout"
20240307,2024-03-07 13:11:00,19763.0,19764.0,19754.0,19756.0,550.0,volume_spike
20240307,2024-03-07 13:12:00,19757.0,19763.0,19744.0,19744.0,750.0,volume_spike
20240308,2024-03-08 08:45:00,19930.0,19956.0,19929.0,19954.0,1685.0,long_red_candle
20240308,2024-03-08 08:47:00,19948.0,19970.0,19946.0,19969.0,812.0,long_red_candle
20240308,2024-03-08 09:00:00,19976.0,19995.0,19960.0,19985.0,2595.0,volume_spike
20240308,2024-03-08 09:05:00,19938.0,19958.0,19936.0,19954.0,968.0,long_red_candle
20240308,2024-03-08 09:10:00,19918.0,19948.0,19916.0,19940.0,1045.0,long_red_candle
20240308,2024-03-08 09:11:00,19939.0,19962.0,19939.0,19957.0,902.0,long_red_candle
20240308,2024-03-08 09:30:00,19949.0,19972.0,19947.0,19967.0,651.0,long_red_candle
20240308,2024-03-08 09:32:00,19980.0,19997.0,19977.0,19987.0,1590.0,breakout
20240308,2024-03-08 09:34:00,19994.0,20000.0,19986.0,19990.0,854.0,breakout
20240308,2024-03-08 09:36:00,19984.0,20006.0,19983.0,19999.0,1509.0,"long_red_candle, breakout"
20240308,2024-03-08 09:39:00,20005.0,20009.0,19981.0,19983.0,906.0,breakout
20240308,2024-03-08 09:52:00,19970.0,19973.0,19940.0,19952.0,1526.0,volume_spike
20240308,2024-03-08 09:58:00,19932.0,19961.0,19932.0,19957.0,1035.0,long_red_candle
20240308,2024-03-08 10:39:00,19950.0,19956.0,19934.0,19941.0,784.0,volume_spike
20240308,2024-03-08 10:45:00,19916.0,19924.0,19891.0,19897.0,2334.0,volume_spike
20240308,2024-03-08 10:55:00,19860.0,19878.0,19856.0,19877.0,721.0,long_red_candle
20240308,2024-03-08 11:06:00,19710.0,19782.0,19709.0,19778.0,2722.0,long_red_candle
20240308,2024-03-08 11:11:00,19702.0,19750.0,19699.0,19750.0,1812.0,long_red_candle
20240308,2024-03-08 11:17:00,19654.0,19696.0,19651.0,19673.0,1697.0,long_red_candle
20240308,2024-03-08 11:23:00,19666.0,19699.0,19664.0,19698.0,623.0,long_red_candle
20240308,2024-03-08 11:24:00,19699.0,19737.0,19695.0,19736.0,2092.0,"long_red_candle, volume_spike"
20240308,2024-03-08 11:25:00,19737.0,19758.0,19730.0,19752.0,1654.0,long_red_candle
20240308,2024-03-08 11:27:00,19734.0,19754.0,19734.0,19752.0,522.0,long_red_candle
20240308,2024-03-08 11:29:00,19757.0,19784.0,19757.0,19784.0,1105.0,long_red_candle
20240308,2024-03-08 11:30:00,19784.0,19799.0,19773.0,19799.0,1255.0,long_red_candle
20240308,2024-03-08 11:32:00,19784.0,19808.0,19783.0,19798.0,802.0,breakout
20240308,2024-03-08 11:37:00,19741.0,19771.0,19741.0,19770.0,551.0,long_red_candle
20240308,2024-03-08 11:48:00,19755.0,19755.0,19713.0,19715.0,1241.0,volume_spike
20240308,2024-03-08 11:50:00,19716.0,19743.0,19716.0,19738.0,504.0,long_red_candle
20240308,2024-03-08 11:56:00,19727.0,19749.0,19720.0,19745.0,596.0,"long_red_candle, volume_spike"
20240308,2024-03-08 12:14:00,19778.0,19788.0,19773.0,19788.0,394.0,breakout
20240308,2024-03-08 12:15:00,19786.0,19810.0,19786.0,19810.0,1002.0,"long_red_candle, volume_spike, breakout"
20240308,2024-03-08 12:16:00,19810.0,19818.0,19792.0,19794.0,990.0,breakout
20240308,2024-03-08 12:20:00,19805.0,19820.0,19804.0,19820.0,567.0,"long_red_candle, breakout"
20240308,2024-03-08 12:21:00,19820.0,19826.0,19815.0,19821.0,837.0,breakout
20240308,2024-03-08 13:24:00,19768.0,19792.0,19768.0,19791.0,531.0,long_red_candle
20240308,2024-03-08 13:44:00,19799.0,19800.0,19790.0,19791.0,766.0,volume_spike
20240311,2024-03-11 08:47:00,19710.0,19738.0,19709.0,19728.0,1158.0,long_red_candle
20240311,2024-03-11 08:48:00,19729.0,19753.0,19729.0,19749.0,994.0,long_red_candle
20240311,2024-03-11 08:54:00,19737.0,19759.0,19736.0,19752.0,815.0,"long_red_candle, volume_spike"
20240311,2024-03-11 09:00:00,19716.0,19721.0,19695.0,19703.0,1800.0,volume_spike
20240311,2024-03-11 09:01:00,19702.0,19743.0,19699.0,19742.0,1351.0,long_red_candle
20240311,2024-03-11 09:09:00,19730.0,19750.0,19730.0,19745.0,610.0,long_red_candle
20240311,2024-03-11 09:12:00,19745.0,19768.0,19745.0,19766.0,542.0,long_red_candle
20240311,2024-03-11 09:15:00,19776.0,19796.0,19775.0,19794.0,1390.0,"long_red_candle, breakout"
20240311,2024-03-11 09:16:00,19794.0,19799.0,19788.0,19792.0,776.0,breakout
20240311,2024-03-11 09:17:00,19791.0,19800.0,19787.0,19787.0,722.0,breakout
20240311,2024-03-11 09:30:00,19782.0,19805.0,19782.0,19799.0,843.0,"long_red_candle, volume_spike, breakout"
20240311,2024-03-11 09:31:00,19798.0,19809.0,19797.0,19806.0,664.0,breakout
20240311,2024-03-11 09:32:00,19807.0,19813.0,19793.0,19801.0,491.0,breakout
20240311,2024-03-11 09:33:00,19800.0,19815.0,19800.0,19809.0,410.0,breakout
20240311,2024-03-11 09:34:00,19809.0,19820.0,19806.0,19819.0,577.0,breakout
20240311,2024-03-11 09:35:00,19818.0,19824.0,19811.0,19823.0,610.0,breakout
20240311,2024-03-11 09:36:00,19823.0,19825.0,19807.0,19810.0,507.0,breakout
20240311,2024-03-11 09:45:00,19777.0,19797.0,19774.0,19795.0,648.0,long_red_candle
20240311,2024-03-11 10:02:00,19744.0,19761.0,19740.0,19759.0,541.0,long_red_candle
20240311,2024-03-11 10:10:00,19743.0,19746.0,19719.0,19719.0,840.0,volume_spike
20240311,2024-03-11 10:15:00,19717.0,19738.0,19713.0,19737.0,821.0,long_red_candle
20240311,2024-03-11 10:31:00,19732.0,19753.0,19732.0,19747.0,359.0,long_red_candle
20240311,2024-03-11 10:38:00,19715.0,19737.0,19715.0,19731.0,351.0,long_red_candle
20240311,2024-03-11 11:15:00,19738.0,19747.0,19734.0,19747.0,470.0,"volume_spike, breakout"
20240311,2024-03-11 11:16:00,19745.0,19757.0,19745.0,19749.0,592.0,"volume_spike, breakout"
20240311,2024-03-11 11:25:00,19748.0,19760.0,19747.0,19757.0,322.0,breakout
20240311,2024-03-11 11:26:00,19757.0,19761.0,19752.0,19756.0,200.0,breakout
20240311,2024-03-11 11:34:00,19751.0,19751.0,19743.0,19747.0,285.0,volume_spike
20240311,2024-03-11 11:44:00,19746.0,19747.0,19737.0,19740.0,218.0,volume_spike
20240311,2024-03-11 11:50:00,19739.0,19740.0,19728.0,19733.0,359.0,volume_spike
20240311,2024-03-11 12:28:00,19716.0,19716.0,19706.0,19712.0,371.0,volume_spike
20240311,2024-03-11 12:41:00,19705.0,19705.0,19688.0,19688.0,792.0,volume_spike
20240311,2024-03-11 12:45:00,19689.0,19697.0,19679.0,19681.0,1106.0,volume_spike
20240311,2024-03-11 12:54:00,19688.0,19702.0,19688.0,19700.0,450.0,volume_spike
20240311,2024-03-11 12:55:00,19699.0,19708.0,19697.0,19703.0,620.0,volume_spike
20240311,2024-03-11 13:07:00,19714.0,19717.0,19712.0,19716.0,280.0,breakout
20240311,2024-03-11 13:08:00,19716.0,19721.0,19714.0,19715.0,399.0,"volume_spike, breakout"
20240311,2024-03-11 13:13:00,19718.0,19726.0,19718.0,19719.0,371.0,breakout
20240311,2024-03-11 13:29:00,19719.0,19729.0,19718.0,19723.0,550.0,breakout
20240311,2024-03-11 13:44:00,19718.0,19719.0,19714.0,19715.0,615.0,volume_spike
20240312,2024-03-12 09:00:00,19700.0,19714.0,19698.0,19708.0,1053.0,volume_spike
20240312,2024-03-12 09:15:00,19741.0,19763.0,19740.0,19753.0,1142.0,"volume_spike, breakout"
20240312,2024-03-12 09:19:00,19760.0,19766.0,19759.0,19762.0,453.0,breakout
20240312,2024-03-12 09:20:00,19764.0,19769.0,19757.0,19768.0,578.0,breakout
20240312,2024-03-12 09:21:00,19767.0,19776.0,19763.0,19776.0,753.0,breakout
20240312,2024-03-12 09:22:00,19774.0,19786.0,19774.0,19780.0,1017.0,breakout
20240312,2024-03-12 09:23:00,19779.0,19787.0,19777.0,19786.0,616.0,breakout
20240312,2024-03-12 09:24:00,19786.0,19795.0,19783.0,19787.0,763.0,breakout
20240312,2024-03-12 09:27:00,19793.0,19806.0,19789.0,19799.0,1179.0,breakout
20240312,2024-03-12 09:36:00,19797.0,19808.0,19787.0,19788.0,687.0,breakout
20240312,2024-03-12 09:44:00,19776.0,19798.0,19776.0,19794.0,479.0,long_red_candle
20240312,2024-03-12 10:17:00,19797.0,19803.0,19795.0,19803.0,158.0,breakout
20240312,2024-03-12 10:18:00,19804.0,19804.0,19798.0,19804.0,191.0,breakout
20240312,2024-03-12 10:19:00,19805.0,19826.0,19803.0,19821.0,1503.0,"long_red_candle, volume_spike, breakout"
20240312,2024-03-12 10:20:00,19821.0,19830.0,19820.0,19829.0,593.0,breakout
20240312,2024-03-12 10:21:00,19828.0,19846.0,19825.0,19840.0,1103.0,breakout
20240312,2024-03-12 10:30:00,19835.0,19852.0,19831.0,19849.0,932.0,"volume_spike, breakout"
20240312,2024-03-12 10:34:00,19845.0,19853.0,19843.0,19850.0,294.0,breakout
20240312,2024-03-12 10:35:00,19851.0,19856.0,19842.0,19851.0,456.0,breakout
20240312,2024-03-12 10:40:00,19853.0,19857.0,19846.0,19847.0,452.0,breakout
20240312,2024-03-12 10:46:00,19848.0,19860.0,19848.0,19856.0,533.0,"volume_spike, breakout"
20240312,2024-03-12 10:49:00,19854.0,19863.0,19851.0,19858.0,390.0,breakout
20240312,2024-03-12 10:52:00,19856.0,19865.0,19856.0,19865.0,314.0,breakout
20240312,2024-03-12 10:53:00,19865.0,19887.0,19864.0,19882.0,1043.0,"long_red_candle, volume_spike, breakout"
20240312,2024-03-12 10:58:00,19886.0,19889.0,19878.0,19888.0,379.0,breakout
20240312,2024-03-12 10:59:00,19887.0,19891.0,19885.0,19891.0,386.0,breakout
20240312,2024-03-12 11:00:00,19891.0,19893.0,19888.0,19891.0,595.0,breakout
20240312,2024-03-12 11:01:00,19892.0,19894.0,19889.0,19893.0,296.0,breakout
20240312,2024-03-12 11:04:00,19892.0,19908.0,19891.0,19899.0,1192.0,"volume_spike, breakout"
20240312,2024-03-12 11:18:00,19902.0,19910.0,19902.0,19910.0,441.0,breakout
20240312,2024-03-12 11:19:00,19910.0,19913.0,19906.0,19911.0,380.0,breakout
20240312,2024-03-12 11:20:00,19911.0,19915.0,19902.0,19914.0,422.0,breakout
20240312,2024-03-12 11:22:00,19914.0,19920.0,19910.0,19919.0,505.0,breakout
20240312,2024-03-12 11:23:00,19920.0,19929.0,19919.0,19928.0,693.0,breakout
20240312,2024-03-12 11:24:00,19929.0,19930.0,19922.0,19925.0,422.0,breakout
20240312,2024-03-12 11:25:00,19925.0,19931.0,19921.0,19931.0,531.0,breakout
20240312,2024-03-12 11:26:00,19931.0,19934.0,19921.0,19932.0,357.0,breakout
20240312,2024-03-12 11:32:00,19913.0,19916.0,19901.0,19902.0,773.0,volume_spike
20240312,2024-03-12 12:00:00,19910.0,19914.0,19901.0,19913.0,348.0,volume_spike
20240312,2024-03-12 12:37:00,19906.0,19909.0,19904.0,19904.0,159.0,volume_spike
20240312,2024-03-12 12:54:00,19914.0,19916.0,19913.0,19914.0,125.0,breakout
20240312,2024-03-12 12:57:00,19913.0,19917.0,19911.0,19916.0,88.0,breakout
20240312,2024-03-12 12:58:00,19916.0,19928.0,19915.0,19926.0,565.0,"volume_spike, breakout"
20240312,2024-03-12 12:59:00,19926.0,19932.0,19922.0,19925.0,466.0,"volume_spike, breakout"
20240312,2024-03-12 13:08:00,19925.0,19931.0,19924.0,19931.0,284.0,volume_spike
20240312,2024-03-12 13:09:00,19931.0,19945.0,19930.0,19944.0,698.0,"volume_spike, breakout"
20240312,2024-03-12 13:10:00,19943.0,19948.0,19943.0,19945.0,676.0,"volume_spike, breakout"
20240312,2024-03-12 13:25:00,19942.0,19942.0,19927.0,19929.0,596.0,volume_spike
20240312,2024-03-12 13:30:00,19937.0,19949.0,19933.0,19943.0,774.0,breakout
20240312,2024-03-12 13:31:00,19943.0,19952.0,19939.0,19951.0,485.0,breakout
20240312,2024-03-12 13:39:00,19951.0,19953.0,19946.0,19949.0,593.0,"volume_spike, breakout"
20240312,2024-03-12 13:40:00,19951.0,19955.0,19949.0,19952.0,459.0,breakout
20240312,2024-03-12 13:44:00,19952.0,19956.0,19951.0,19955.0,730.0,breakout
20240313,2024-03-13 08:58:00,20009.0,20026.0,20009.0,20026.0,370.0,long_red_candle
20240313,2024-03-13 09:00:00,20028.0,20048.0,20023.0,20045.0,2071.0,"long_red_candle, volume_spike"
20240313,2024-03-13 09:12:00,20015.0,20018.0,19982.0,19989.0,2298.0,volume_spike
20240313,2024-03-13 09:15:00,19967.0,20006.0,19963.0,20004.0,1168.0,long_red_candle
20240313,2024-03-13 09:24:00,19968.0,19980.0,19952.0,19979.0,1429.0,volume_spike
20240313,2024-03-13 09:49:00,19979.0,19998.0,19978.0,19995.0,505.0,long_red_candle
20240313,2024-03-13 10:20:00,19922.0,19924.0,19902.0,19902.0,1617.0,volume_spike
20240313,2024-03-13 10:23:00,19915.0,19938.0,19915.0,19937.0,782.0,long_red_candle
20240313,2024-03-13 10:42:00,19943.0,19959.0,19942.0,19958.0,775.0,"long_red_candle, breakout"
20240313,2024-03-13 10:45:00,19953.0,19961.0,19949.0,19955.0,470.0,breakout
20240313,2024-03-13 10:46:00,19956.0,19968.0,19953.0,19967.0,513.0,breakout
20240313,2024-03-13 10:47:00,19966.0,19971.0,19958.0,19962.0,537.0,breakout
20240313,2024-03-13 11:06:00,19926.0,19926.0,19917.0,19922.0,353.0,volume_spike
20240313,2024-03-13 11:09:00,19918.0,19935.0,19918.0,19935.0,336.0,long_red_candle
20240313,2024-03-13 11:18:00,19938.0,19947.0,19938.0,19944.0,382.0,volume_spike
20240313,2024-03-13 11:22:00,19955.0,19960.0,19954.0,19960.0,549.0,breakout
20240313,2024-03-13 11:23:00,19960.0,19961.0,19955.0,19960.0,271.0,breakout
20240313,2024-03-13 11:25:00,19960.0,19964.0,19957.0,19962.0,249.0,breakout
20240313,2024-03-13 11:26:00,19962.0,19965.0,19958.0,19959.0,230.0,breakout
20240313,2024-03-13 11:36:00,19961.0,19966.0,19958.0,19963.0,196.0,breakout
20240313,2024-03-13 11:45:00,19961.0,19971.0,19961.0,19971.0,353.0,"volume_spike, breakout"
20240313,2024-03-13 11:46:00,19971.0,19980.0,19970.0,19979.0,598.0,"volume_spike, breakout"
20240313,2024-03-13 11:47:00,19979.0,19981.0,19976.0,19977.0,391.0,breakout
20240313,2024-03-13 11:48:00,19976.0,19983.0,19975.0,19979.0,397.0,breakout
20240313,2024-03-13 11:49:00,19980.0,19984.0,19980.0,19982.0,170.0,breakout
20240313,2024-03-13 11:50:00,19981.0,19986.0,19979.0,19981.0,389.0,breakout
20240313,2024-03-13 12:32:00,19894.0,19897.0,19886.0,19895.0,916.0,volume_spike
20240313,2024-03-13 12:53:00,19934.0,19934.0,19919.0,19920.0,474.0,volume_spike
20240313,2024-03-13 13:01:00,19938.0,19941.0,19936.0,19939.0,216.0,breakout
20240313,2024-03-13 13:02:00,19940.0,19942.0,19937.0,19941.0,178.0,breakout
20240313,2024-03-13 13:03:00,19942.0,19948.0,19942.0,19946.0,258.0,breakout
20240313,2024-03-13 13:15:00,19933.0,19938.0,19927.0,19928.0,329.0,volume_spike
20240313,2024-03-13 13:20:00,19942.0,19949.0,19942.0,19945.0,273.0,breakout
20240313,2024-03-13 13:30:00,19938.0,19940.0,19929.0,19930.0,736.0,volume_spike
20240313,2024-03-13 13:44:00,19929.0,19930.0,19926.0,19927.0,947.0,volume_spike
20240314,2024-03-14 08:45:00,19897.0,19921.0,19891.0,19914.0,1279.0,long_red_candle
20240314,2024-03-14 09:01:00,19942.0,19944.0,19917.0,19919.0,1049.0,volume_spike
20240314,2024-03-14 09:02:00,19917.0,19933.0,19917.0,19933.0,572.0,long_red_candle
20240314,2024-03-14 09:19:00,19812.0,19840.0,19806.0,19832.0,1206.0,long_red_candle
20240314,2024-03-14 09:23:00,19801.0,19846.0,19799.0,19846.0,1660.0,long_red_candle
20240314,2024-03-14 09:36:00,19820.0,19845.0,19817.0,19841.0,669.0,long_red_candle
20240314,2024-03-14 09:38:00,19855.0,19875.0,19850.0,19874.0,1222.0,long_red_candle
20240314,2024-03-14 09:42:00,19862.0,19880.0,19862.0,19880.0,590.0,long_red_candle
20240314,2024-03-14 09:43:00,19880.0,19904.0,19879.0,19903.0,1638.0,"long_red_candle, breakout"
20240314,2024-03-14 09:44:00,19903.0,19907.0,19895.0,19897.0,621.0,breakout
20240314,2024-03-14 09:45:00,19897.0,19918.0,19893.0,19916.0,1743.0,"long_red_candle, breakout"
20240314,2024-03-14 09:46:00,19917.0,19935.0,19914.0,19929.0,1509.0,breakout
20240314,2024-03-14 10:19:00,19932.0,19964.0,19931.0,19962.0,2688.0,"long_red_candle, volume_spike, breakout"
20240314,2024-03-14 10:20:00,19963.0,19969.0,19954.0,19956.0,1005.0,breakout
20240314,2024-03-14 10:28:00,19955.0,19970.0,19955.0,19969.0,694.0,"volume_spike, breakout"
20240314,2024-03-14 10:29:00,19969.0,19975.0,19960.0,19975.0,833.0,breakout
20240314,2024-03-14 10:30:00,19975.0,19978.0,19969.0,19971.0,872.0,breakout
20240314,2024-03-14 10:37:00,19964.0,19967.0,19946.0,19950.0,1035.0,volume_spike
20240314,2024-03-14 11:11:00,19944.0,19954.0,19943.0,19952.0,367.0,breakout
20240314,2024-03-14 11:13:00,19953.0,19956.0,19950.0,19950.0,160.0,breakout
20240314,2024-03-14 11:18:00,19938.0,19941.0,19928.0,19936.0,448.0,volume_spike
20240314,2024-03-14 11:26:00,19928.0,19931.0,19918.0,19922.0,343.0,volume_spike
20240314,2024-03-14 11:54:00,19910.0,19925.0,19908.0,19919.0,652.0,volume_spike
20240314,2024-03-14 12:15:00,19907.0,19910.0,19897.0,19899.0,273.0,volume_spike
20240314,2024-03-14 12:16:00,19899.0,19902.0,19893.0,19894.0,298.0,volume_spike
20240314,2024-03-14 12:17:00,19894.0,19896.0,19889.0,19891.0,373.0,volume_spike
20240314,2024-03-14 12:39:00,19910.0,19920.0,19910.0,19919.0,321.0,breakout
20240314,2024-03-14 13:00:00,19908.0,19915.0,19905.0,19915.0,343.0,volume_spike
20240314,2024-03-14 13:03:00,19917.0,19921.0,19913.0,19913.0,317.0,breakout
20240314,2024-03-14 13:25:00,19906.0,19919.0,19904.0,19907.0,717.0,volume_spike
20240314,2024-03-14 13:29:00,19914.0,19929.0,19914.0,19927.0,609.0,breakout
20240314,2024-03-14 13:30:00,19928.0,19937.0,19921.0,19934.0,1044.0,"volume_spike, breakout"
20240314,2024-03-14 13:34:00,19936.0,19940.0,19935.0,19938.0,391.0,breakout
20240314,2024-03-14 13:35:00,19938.0,19943.0,19938.0,19942.0,264.0,breakout
20240314,2024-03-14 13:36:00,19941.0,19948.0,19941.0,19941.0,393.0,breakout
20240314,2024-03-14 13:42:00,19942.0,19943.0,19936.0,19937.0,504.0,volume_spike
20240315,2024-03-15 08:45:00,19828.0,19851.0,19827.0,19848.0,1315.0,long_red_candle
20240315,2024-03-15 08:55:00,19815.0,19815.0,19788.0,19789.0,1248.0,volume_spike
20240315,2024-03-15 09:00:00,19790.0,19821.0,19787.0,19817.0,1521.0,"long_red_candle, volume_spike"
20240315,2024-03-15 09:05:00,19825.0,19845.0,19821.0,19842.0,1518.0,long_red_candle
20240315,2024-03-15 09:28:00,19833.0,19850.0,19832.0,19849.0,564.0,long_red_candle
20240315,2024-03-15 09:30:00,19858.0,19870.0,19854.0,19865.0,1314.0,"volume_spike, breakout"
20240315,2024-03-15 09:32:00,19864.0,19871.0,19864.0,19871.0,566.0,breakout
20240315,2024-03-15 09:33:00,19870.0,19873.0,19864.0,19869.0,381.0,breakout
20240315,2024-03-15 09:46:00,19841.0,19843.0,19822.0,19826.0,790.0,volume_spike
20240315,2024-03-15 09:53:00,19831.0,19852.0,19830.0,19852.0,554.0,long_red_candle
20240315,2024-03-15 10:19:00,19809.0,19809.0,19776.0,19784.0,2443.0,volume_spike
20240315,2024-03-15 11:05:00,19796.0,19812.0,19794.0,19810.0,698.0,"volume_spike, breakout"
20240315,2024-03-15 11:08:00,19809.0,19815.0,19805.0,19814.0,357.0,breakout
20240315,2024-03-15 11:09:00,19815.0,19818.0,19810.0,19810.0,374.0,breakout
20240315,2024-03-15 11:10:00,19811.0,19829.0,19811.0,19826.0,704.0,"long_red_candle, breakout"
20240315,2024-03-15 11:12:00,19828.0,19833.0,19816.0,19817.0,558.0,breakout
20240315,2024-03-15 11:28:00,19815.0,19815.0,19804.0,19811.0,532.0,volume_spike
20240315,2024-03-15 12:03:00,19803.0,19811.0,19802.0,19811.0,352.0,"volume_spike, breakout"
20240315,2024-03-15 12:04:00,19811.0,19812.0,19804.0,19804.0,190.0,breakout
20240315,2024-03-15 12:08:00,19810.0,19815.0,19810.0,19810.0,112.0,breakout
20240315,2024-03-15 12:42:00,19795.0,19798.0,19790.0,19790.0,172.0,volume_spike
20240315,2024-03-15 13:07:00,19797.0,19804.0,19795.0,19803.0,190.0,breakout
20240315,2024-03-15 13:09:00,19800.0,19807.0,19800.0,19806.0,340.0,breakout
20240315,2024-03-15 13:10:00,19805.0,19813.0,19805.0,19809.0,552.0,"volume_spike, breakout"
20240315,2024-03-15 13:18:00,19789.0,19796.0,19785.0,19796.0,523.0,volume_spike
20240315,2024-03-15 13:25:00,19807.0,19807.0,19774.0,19780.0,1262.0,volume_spike
20240315,2024-03-15 13:30:00,19756.0,19765.0,19738.0,19740.0,2855.0,volume_spike
20240315,2024-03-15 13:44:00,19730.0,19733.0,19726.0,19730.0,1172.0,volume_spike
20240318,2024-03-18 08:45:00,19778.0,19809.0,19777.0,19807.0,2035.0,long_red_candle
20240318,2024-03-18 09:00:00,19777.0,19788.0,19767.0,19783.0,914.0,volume_spike
20240318,2024-03-18 09:01:00,19783.0,19786.0,19763.0,19766.0,993.0,volume_spike
20240318,2024-03-18 09:35:00,19765.0,19787.0,19764.0,19785.0,626.0,long_red_candle
20240318,2024-03-18 09:37:00,19793.0,19795.0,19785.0,19785.0,361.0,breakout
20240318,2024-03-18 09:52:00,19770.0,19770.0,19760.0,19765.0,513.0,volume_spike
20240318,2024-03-18 09:59:00,19790.0,19796.0,19787.0,19796.0,232.0,breakout
20240318,2024-03-18 10:00:00,19794.0,19802.0,19793.0,19801.0,593.0,breakout
20240318,2024-03-18 10:01:00,19800.0,19806.0,19792.0,19804.0,822.0,breakout
20240318,2024-03-18 10:02:00,19804.0,19815.0,19802.0,19810.0,720.0,breakout
20240318,2024-03-18 10:29:00,19783.0,19794.0,19783.0,19790.0,439.0,volume_spike
20240318,2024-03-18 10:34:00,19795.0,19801.0,19794.0,19799.0,335.0,breakout
20240318,2024-03-18 10:45:00,19793.0,19804.0,19793.0,19802.0,447.0,"volume_spike, breakout"
20240318,2024-03-18 10:46:00,19803.0,19807.0,19801.0,19805.0,340.0,breakout
20240318,2024-03-18 10:47:00,19804.0,19814.0,19803.0,19804.0,545.0,breakout
20240318,2024-03-18 10:48:00,19803.0,19818.0,19802.0,19816.0,548.0,breakout
20240318,2024-03-18 10:50:00,19815.0,19836.0,19811.0,19832.0,1662.0,"long_red_candle, volume_spike, breakout"
20240318,2024-03-18 11:12:00,19832.0,19837.0,19827.0,19827.0,422.0,"volume_spike, breakout"
20240318,2024-03-18 11:18:00,19832.0,19841.0,19832.0,19838.0,380.0,breakout
20240318,2024-03-18 11:36:00,19821.0,19822.0,19815.0,19819.0,215.0,volume_spike
20240318,2024-03-18 12:14:00,19825.0,19829.0,19825.0,19827.0,141.0,"volume_spike, breakout"
20240318,2024-03-18 12:25:00,19826.0,19836.0,19826.0,19834.0,359.0,"volume_spike, breakout"
20240318,2024-03-18 12:26:00,19834.0,19840.0,19834.0,19837.0,260.0,breakout
20240318,2024-03-18 12:28:00,19836.0,19846.0,19836.0,19845.0,497.0,"volume_spike, breakout"
20240318,2024-03-18 12:30:00,19841.0,19847.0,19841.0,19847.0,239.0,breakout
20240318,2024-03-18 12:31:00,19847.0,19848.0,19842.0,19843.0,184.0,breakout
20240318,2024-03-18 12:39:00,19843.0,19851.0,19842.0,19849.0,432.0,"volume_spike, breakout"
