Date,Open,High,Low,Close,Volume,Average
2024/6/12 08:45,21829,21833,21806,21811,1463,21811.0
2024/6/12 08:46,21809,21816,21805,21816,481,21812.237139917695
2024/6/12 08:47,21815,21828,21813,21815,373,21812.68191627104
2024/6/12 08:48,21814,21818,21810,21814,187,21812.7803514377
2024/6/12 08:49,21814,21816,21806,21808,268,21812.31818181818
2024/6/12 08:50,21808,21809,21798,21807,619,21811.347390150397
2024/6/12 08:51,21805,21815,21805,21806,223,21811.01743220808
2024/6/12 08:52,21809,21809,21793,21794,408,21809.29114868225
2024/6/12 08:53,21794,21798,21790,21798,283,21808.548896631823
2024/6/12 08:54,21798,21802,21794,21801,214,21808.191414029654
2024/6/12 08:55,21801,21805,21797,21800,191,21807.85923566879
2024/6/12 08:56,21801,21807,21793,21803,174,21807.68611793612
2024/6/12 08:57,21804,21816,21802,21815,292,21808.09872488408
2024/6/12 08:58,21816,21818,21811,21816,278,21808.501466813348
2024/6/12 08:59,21817,21822,21816,21820,294,21809.08959638135
2024/6/12 09:00,21820,21833,21810,21833,1076,21812.859759671748
2024/6/12 09:01,21832,21845,21832,21839,984,21816.154072745903
2024/6/12 09:02,21839,21844,21834,21836,475,21817.292164674636
2024/6/12 09:03,21834,21841,21830,21840,343,21818.195107813586
2024/6/12 09:04,21840,21842,21827,21829,289,21818.54537296691
2024/6/12 09:05,21830,21840,21823,21840,451,21819.578475336322
2024/6/12 09:06,21839,21847,21837,21841,519,21820.703186646435
2024/6/12 09:07,21841,21857,21840,21855,842,21823.39526428638
2024/6/12 09:08,21854,21873,21852,21866,1323,21828.07294605809
2024/6/12 09:09,21868,21874,21856,21867,687,21830.17256810866
2024/6/12 09:10,21867,21874,21863,21871,500,21831.714738989198
2024/6/12 09:11,21870,21873,21860,21860,304,21832.349752603204
2024/6/12 09:12,21860,21878,21860,21876,456,21833.771808244623
2024/6/12 09:13,21876,21888,21876,21882,800,21836.379266067444
2024/6/12 09:14,21882,21893,21880,21892,580,21838.477206217078
2024/6/12 09:15,21893,21903,21888,21899,988,21842.13113351665
2024/6/12 09:16,21898,21903,21884,21887,663,21843.878141883957
2024/6/12 09:17,21884,21892,21878,21879,526,21844.930557137974
2024/6/12 09:18,21880,21891,21877,21883,470,21845.9232689747
2024/6/12 09:19,21884,21886,21873,21883,362,21846.653268791473
2024/6/12 09:20,21880,21887,21867,21870,491,21847.260528685703
2024/6/12 09:21,21870,21882,21869,21877,241,21847.635422115283
2024/6/12 09:22,21876,21890,21876,21888,450,21848.56367538839
2024/6/12 09:23,21886,21895,21885,21892,396,21849.42526547786
2024/6/12 09:24,21892,21895,21875,21876,324,21849.8496648265
2024/6/12 09:25,21877,21880,21857,21865,741,21850.383517998955
2024/6/12 09:26,21866,21868,21854,21860,522,21850.61644471254
2024/6/12 09:27,21861,21865,21857,21862,236,21850.739753063754
2024/6/12 09:28,21863,21873,21855,21868,364,21851.02338494876
2024/6/12 09:29,21869,21885,21869,21881,501,21851.68638530814
2024/6/12 09:30,21880,21895,21878,21893,576,21852.710866195972
2024/6/12 09:31,21894,21913,21893,21909,1423,21855.96020445418
2024/6/12 09:32,21910,21912,21900,21900,404,21856.670325284373
2024/6/12 09:33,21900,21934,21897,21932,1226,21860.184429816218
2024/6/12 09:34,21932,21942,21932,21939,888,21862.760462291582
2024/6/12 09:35,21939,21946,21938,21939,852,21865.078583919203
2024/6/12 09:36,21940,21944,21939,21940,348,21865.997638267123
2024/6/12 09:37,21939,21941,21928,21928,497,21867.06516316774
2024/6/12 09:38,21929,21933,21921,21930,503,21868.143041983043
2024/6/12 09:39,21929,21936,21925,21930,368,21868.908531459125
2024/6/12 09:40,21928,21937,21925,21934,542,21870.073681429374
2024/6/12 09:41,21934,21936,21922,21926,404,21870.810057686667
2024/6/12 09:42,21926,21932,21916,21929,375,21871.51265374461
2024/6/12 09:43,21931,21936,21922,21922,235,21871.89179688748
2024/6/12 09:44,21922,21931,21920,21929,190,21872.23644506559
2024/6/12 09:45,21928,21932,21920,21922,368,21872.811403095664
2024/6/12 09:46,21924,21928,21918,21928,239,21873.22243689623
2024/6/12 09:47,21929,21942,21927,21933,433,21874.018294745256
2024/6/12 09:48,21933,21950,21933,21942,844,21875.737854766685
2024/6/12 09:49,21943,21947,21940,21943,303,21876.343154143153
2024/6/12 09:50,21944,21949,21941,21945,369,21877.087429125415
2024/6/12 09:51,21946,21953,21942,21944,531,21878.11521550477
2024/6/12 09:52,21944,21950,21938,21943,325,21878.71953001863
2024/6/12 09:53,21943,21945,21935,21940,221,21879.105194213465
2024/6/12 09:54,21940,21943,21938,21941,163,21879.3911675501
2024/6/12 09:55,21940,21942,21903,21907,821,21880.019058171743
