Date,Open,High,Low,Close,Volume,strength,largeorder,score,Average
2025/06/20 08:46,21635.0,21680.0,21627.0,21652.0,1648,606.0,109.0,20.0,21654.0
2025/06/20 08:47,21650.0,21676.0,21650.0,21662.0,645,750.0,-104.0,17.0,21656.0
2025/06/20 08:48,21664.0,21678.0,21663.0,21678.0,273,1170.0,193.0,35.0,21662.0
2025/06/20 08:49,21676.0,21692.0,21660.0,21660.0,710,945.0,-366.0,19.0,21662.0
2025/06/20 08:50,21663.0,21663.0,21642.0,21646.0,472,911.0,-322.0,19.0,21661.0
2025/06/20 08:51,21645.0,21657.0,21638.0,21639.0,276,823.0,-425.0,14.0,21660.0
2025/06/20 08:52,21638.0,21648.0,21635.0,21646.0,216,844.0,-323.0,16.0,21659.0
2025/06/20 08:53,21647.0,21653.0,21641.0,21642.0,162,880.0,-339.0,16.0,21658.0
2025/06/20 08:54,21642.0,21649.0,21640.0,21648.0,139,941.0,-215.0,21.0,21658.0
2025/06/20 08:55,21648.0,21662.0,21648.0,21662.0,124,1024.0,-86.0,28.0,21658.0
2025/06/20 08:56,21662.0,21666.0,21650.0,21665.0,237,1036.0,-29.0,28.0,21658.0
2025/06/20 08:57,21666.0,21666.0,21657.0,21659.0,124,1111.0,231.0,37.0,21658.0
2025/06/20 08:58,21661.0,21669.0,21657.0,21662.0,182,1103.0,82.0,33.0,21658.0
2025/06/20 08:59,21663.0,21671.0,21662.0,21670.0,183,1379.0,392.0,45.0,21659.0
2025/06/20 09:00,21671.0,21682.0,21670.0,21671.0,467,1429.0,65.0,42.0,21660.0
2025/06/20 09:01,21675.0,21686.0,21667.0,21680.0,564,1590.0,292.0,49.0,21662.0
2025/06/20 09:02,21682.0,21691.0,21662.0,21690.0,576,1869.0,567.0,64.0,21665.0
2025/06/20 09:03,21691.0,21703.0,21687.0,21701.0,687,1966.0,612.0,69.0,21666.0
2025/06/20 09:04,21701.0,21743.0,21701.0,21737.0,1427,2603.0,789.0,92.0,21676.0
2025/06/20 09:05,21737.0,21742.0,21728.0,21733.0,487,2527.0,435.0,83.0,21679.0
2025/06/20 09:06,21736.0,21737.0,21723.0,21726.0,433,2480.0,401.0,80.0,21681.0
2025/06/20 09:07,21724.0,21726.0,21677.0,21680.0,1046,2088.0,55.0,60.0,21682.0
2025/06/20 09:08,21682.0,21691.0,21664.0,21670.0,499,2007.0,-24.0,58.0,21682.0
2025/06/20 09:09,21672.0,21676.0,21661.0,21670.0,309,1966.0,43.0,57.0,21682.0
2025/06/20 09:10,21671.0,21677.0,21668.0,21670.0,193,1958.0,-22.0,55.0,21681.0
2025/06/20 09:11,21670.0,21672.0,21640.0,21650.0,695,1733.0,-163.0,47.0,21680.0
2025/06/20 09:12,21650.0,21658.0,21633.0,21635.0,615,1575.0,-331.0,37.0,21678.0
2025/06/20 09:13,21634.0,21647.0,21631.0,21642.0,303,1495.0,-78.0,40.0,21677.0
2025/06/20 09:14,21641.0,21647.0,21632.0,21634.0,403,992.0,-216.0,21.0,21674.0
2025/06/20 09:15,21633.0,21633.0,21605.0,21610.0,1137,880.0,-332.0,16.0,21671.0
2025/06/20 09:16,21607.0,21639.0,21606.0,21636.0,616,1048.0,127.0,32.0,21670.0
