Date,Open,High,Low,Close,Volume,Average
2023/12/20 08:45,17605,17626,17600,17623,1395,17623.0
2023/12/20 08:46,17623,17625,17615,17617,404,17621.652584769316
2023/12/20 08:47,17617,17621,17616,17620,173,17621.50760649087
2023/12/20 08:48,17620,17621,17619,17619,100,17621.386583011583
2023/12/20 08:49,17620,17621,17617,17620,112,17621.315476190477
2023/12/20 08:50,17620,17622,17619,17620,120,17621.246961805555
2023/12/20 08:51,17621,17623,17620,17623,73,17621.300799326884
2023/12/20 08:52,17623,17630,17623,17629,351,17622.29142228739
2023/12/20 08:53,17628,17630,17626,17627,135,17622.513447432764
2023/12/20 08:54,17627,17631,17627,17629,104,17622.740815638692
2023/12/20 08:55,17628,17629,17626,17626,112,17622.8593699253
2023/12/20 08:56,17627,17627,17626,17626,42,17622.90163409164
2023/12/20 08:57,17626,17627,17620,17620,115,17622.798516687268
2023/12/20 08:58,17620,17621,17615,17620,180,17622.651053864167
2023/12/20 08:59,17619,17627,17619,17621,128,17622.591422121895
2023/12/20 09:00,17621,17627,17617,17621,374,17622.43950995406
2023/12/20 09:01,17621,17621,17610,17614,359,17621.731119943885
2023/12/20 09:02,17614,17621,17612,17621,298,17621.68349726776
2023/12/20 09:03,17622,17626,17621,17626,205,17621.868619246863
2023/12/20 09:04,17624,17626,17620,17621,143,17621.843388177942
2023/12/20 09:05,17622,17624,17612,17612,288,17621.299366724237
2023/12/20 09:06,17612,17619,17612,17613,234,17620.942699724517
2023/12/20 09:07,17614,17615,17609,17610,223,17620.51217360621
2023/12/20 09:08,17611,17618,17610,17613,138,17620.333620392696
2023/12/20 09:09,17613,17613,17608,17608,131,17620.06147886138
2023/12/20 09:10,17609,17611,17608,17609,155,17619.78003939593
2023/12/20 09:11,17609,17610,17606,17607,127,17619.519054510372
2023/12/20 09:12,17608,17610,17606,17608,102,17619.333175130516
2023/12/20 09:13,17608,17614,17607,17614,132,17619.22408182241
2023/12/20 09:14,17615,17617,17613,17614,132,17619.11936218679
2023/12/20 09:15,17614,17618,17614,17615,148,17619.02881330759
2023/12/20 09:16,17614,17615,17609,17611,142,17618.862981818183
2023/12/20 09:17,17611,17613,17610,17612,56,17618.807531380753
2023/12/20 09:18,17612,17616,17612,17613,81,17618.740444951512
2023/12/20 09:19,17614,17618,17613,17617,109,17618.71380424098
2023/12/20 09:20,17618,17620,17617,17619,154,17618.719862542956
2023/12/20 09:21,17619,17623,17614,17614,227,17618.577046121034
2023/12/20 09:22,17614,17618,17608,17617,291,17618.518157320672
2023/12/20 09:23,17617,17621,17615,17615,135,17618.458249243187
2023/12/20 09:24,17615,17620,17615,17619,116,17618.466061660863
2023/12/20 09:25,17619,17621,17616,17619,166,17618.476857490863
2023/12/20 09:26,17619,17619,17612,17614,136,17618.403906062784
2023/12/20 09:27,17615,17616,17612,17612,76,17618.3461173118
2023/12/20 09:28,17612,17614,17609,17610,164,17618.186699277896
2023/12/20 09:29,17611,17611,17602,17602,365,17617.52664506759
2023/12/20 09:30,17602,17606,17601,17602,276,17617.062208735235
2023/12/20 09:31,17602,17605,17598,17599,320,17616.456792709752
2023/12/20 09:32,17601,17607,17600,17604,133,17616.28564049587
2023/12/20 09:33,17604,17610,17604,17606,150,17616.128687690743
2023/12/20 09:34,17606,17606,17599,17601,197,17615.831455071308
2023/12/20 09:35,17601,17602,17596,17596,273,17615.305825242718
2023/12/20 09:36,17596,17602,17596,17602,128,17615.14250095896
2023/12/20 09:37,17600,17601,17596,17597,90,17614.987259935348
2023/12/20 09:38,17596,17601,17596,17601,70,17614.894786550813
