Date,Open,High,Low,Close,Volume,Average
2023/12/12 08:45,17518,17529,17518,17519,1611,17519.0
2023/12/12 08:46,17520,17526,17513,17520,902,17519.35893354556
2023/12/12 08:47,17520,17530,17519,17526,419,17520.30798090041
2023/12/12 08:48,17525,17529,17520,17524,425,17520.775394697648
2023/12/12 08:49,17523,17529,17522,17529,248,17521.341192787793
2023/12/12 08:50,17529,17534,17526,17532,457,17522.5403741999
2023/12/12 08:51,17533,17534,17531,17533,206,17523.045220243675
2023/12/12 08:52,17534,17537,17533,17537,283,17523.912986156887
2023/12/12 08:53,17537,17537,17534,17534,167,17524.27002967359
2023/12/12 08:54,17534,17544,17534,17542,556,17526.139173302996
2023/12/12 08:55,17543,17545,17540,17540,267,17526.80707453528
2023/12/12 08:56,17540,17544,17537,17538,259,17527.306896551723
2023/12/12 08:57,17538,17540,17536,17537,159,17527.565531129385
2023/12/12 08:58,17537,17540,17536,17539,183,17527.906219472483
2023/12/12 08:59,17540,17542,17538,17539,219,17528.28816223864
2023/12/12 09:00,17538,17542,17532,17538,1115,17529.736623863027
2023/12/12 09:01,17538,17538,17525,17526,738,17529.400900900902
2023/12/12 09:02,17526,17531,17518,17526,933,17529.05400677818
2023/12/12 09:03,17526,17530,17520,17520,371,17528.701092666528
2023/12/12 09:04,17520,17521,17510,17513,838,17527.430571649285
2023/12/12 09:05,17513,17513,17502,17502,1049,17525.091538798773
2023/12/12 09:06,17504,17508,17502,17507,483,17524.356493943473
2023/12/12 09:07,17507,17510,17505,17507,425,17523.757410866565
2023/12/12 09:08,17507,17510,17504,17506,329,17523.295285556083
2023/12/12 09:09,17507,17516,17507,17515,421,17523.0279415142
2023/12/12 09:10,17516,17520,17515,17515,552,17522.702460521483
2023/12/12 09:11,17516,17522,17513,17520,306,17522.643057251633
2023/12/12 09:12,17521,17528,17518,17528,497,17522.827715355805
2023/12/12 09:13,17528,17530,17518,17519,456,17522.710367083502
2023/12/12 09:14,17520,17521,17515,17516,314,17522.57163550171
2023/12/12 09:15,17515,17519,17511,17511,387,17522.284109149277
2023/12/12 09:16,17511,17520,17508,17518,371,17522.184434968018
2023/12/12 09:17,17519,17523,17512,17513,264,17522.03485502776
2023/12/12 09:18,17513,17516,17507,17508,348,17521.739884043967
2023/12/12 09:19,17509,17511,17505,17505,292,17521.449792284868
2023/12/12 09:20,17505,17512,17505,17510,163,17521.34009287016
2023/12/12 09:21,17510,17514,17508,17508,126,17521.24202112142
2023/12/12 09:22,17509,17512,17507,17507,99,17521.160227404573
2023/12/12 09:23,17508,17512,17506,17510,244,17521.004461732067
