Date,Open,High,Low,Close,Volume,Average
2024/9/12 08:46,21597,21633,21562,21586,2002,21586.0
2024/9/12 08:47,21588,21650,21561,21571,1964,21578.571860816945
2024/9/12 08:48,21571,21591,21567,21583,450,21579.023097826088
2024/9/12 08:49,21584,21600,21583,21600,341,21580.526802606684
2024/9/12 08:50,21600,21602,21590,21590,332,21581.144822165454
2024/9/12 08:51,21591,21615,21589,21614,482,21583.987434930892
2024/9/12 08:52,21614,21624,21608,21610,344,21585.50025359256
2024/9/12 08:53,21610,21614,21601,21604,277,21586.32784237726
2024/9/12 08:54,21604,21605,21580,21591,382,21586.599330696685
2024/9/12 08:55,21589,21590,21565,21570,434,21585.571347031964
2024/9/12 08:56,21570,21576,21565,21570,265,21585.003987350476
2024/9/12 08:57,21570,21592,21570,21572,269,21584.540175019887
2024/9/12 08:58,21573,21583,21570,21579,211,21584.38939765252
2024/9/12 08:59,21579,21586,21575,21579,169,21584.27442565009
2024/9/12 09:00,21577,21589,21574,21581,329,21584.143861350138
2024/9/12 09:01,21581,21583,21543,21552,1399,21579.48383419689
2024/9/12 09:02,21555,21559,21523,21528,853,21575.302580215175
2024/9/12 09:03,21526,21534,21504,21507,865,21570.105383532722
2024/9/12 09:04,21507,21523,21504,21508,652,21566.73660565724
2024/9/12 09:05,21509,21533,21506,21524,745,21564.242381511947
2024/9/12 09:06,21524,21548,21518,21519,933,21561.160826398016
2024/9/12 09:07,21522,21533,21507,21510,539,21559.223923579404
2024/9/12 09:08,21509,21515,21492,21514,659,21557.223214285714
2024/9/12 09:09,21513,21542,21513,21529,610,21556.112924029407
2024/9/12 09:10,21531,21544,21528,21537,425,21555.603038101814
2024/9/12 09:11,21535,21537,21495,21513,669,21553.886084337348
2024/9/12 09:12,21515,21515,21486,21493,827,21550.99672921329
2024/9/12 09:13,21494,21495,21471,21476,684,21548.164320026503
2024/9/12 09:14,21475,21484,21463,21469,568,21545.757053375448
2024/9/12 09:15,21468,21473,21461,21464,387,21544.097555858596
2024/9/12 09:16,21463,21488,21462,21486,698,21542.0457397288
2024/9/12 09:17,21486,21506,21485,21496,623,21540.638642272035
2024/9/12 09:18,21498,21508,21485,21498,318,21539.98377203574
2024/9/12 09:19,21499,21508,21480,21480,366,21538.941863224336
2024/9/12 09:20,21482,21525,21478,21516,617,21538.289192180007
2024/9/12 09:21,21515,21518,21494,21506,354,21537.77061972598
2024/9/12 09:22,21506,21508,21488,21501,298,21537.28012533572
2024/9/12 09:23,21499,21509,21494,21500,261,21536.849608424407
2024/9/12 09:24,21504,21508,21487,21487,245,21536.315022323382
2024/9/12 09:25,21488,21491,21475,21481,442,21535.2651580213
2024/9/12 09:26,21482,21503,21479,21492,274,21534.76203208556
2024/9/12 09:27,21494,21505,21491,21495,207,21534.41575160924
2024/9/12 09:28,21497,21508,21484,21490,248,21533.95711371112
2024/9/12 09:29,21494,21494,21470,21476,338,21533.15278176966
2024/9/12 09:30,21480,21488,21468,21473,280,21532.469088694947
2024/9/12 09:31,21473,21486,21472,21485,391,21531.727443458803
2024/9/12 09:32,21487,21497,21478,21494,486,21531.008740984635
2024/9/12 09:33,21494,21559,21487,21558,1336,21532.35186978546
2024/9/12 09:34,21556,21557,21543,21545,638,21532.64545586844
2024/9/12 09:35,21546,21568,21535,21556,745,21533.261768977365
2024/9/12 09:36,21554,21562,21549,21550,381,21533.48465678736
2024/9/12 09:37,21550,21559,21545,21556,311,21533.726757252014
2024/9/12 09:38,21557,21597,21555,21595,1047,21535.867334000668
2024/9/12 09:39,21593,21619,21592,21602,918,21537.832815332815
2024/9/12 09:40,21602,21620,21599,21599,644,21539.082075352024
2024/9/12 09:41,21599,21619,21598,21616,401,21540.047975448597
2024/9/12 09:42,21618,21630,21610,21615,639,21541.518390028246
2024/9/12 09:43,21616,21620,21593,21597,405,21542.199775601177
2024/9/12 09:44,21599,21620,21592,21618,481,21543.289497280173
2024/9/12 09:45,21620,21688,21620,21679,2789,21553.731646756973
2024/9/12 09:46,21677,21682,21662,21667,936,21556.582927682004
2024/9/12 09:47,21664,21671,21648,21654,432,21557.701741326597
2024/9/12 09:48,21656,21658,21644,21654,363,21558.62217599663
2024/9/12 09:49,21654,21661,21630,21632,516,21559.605782719384
2024/9/12 09:50,21633,21666,21633,21663,359,21560.561140709855
2024/9/12 09:51,21666,21673,21658,21666,461,21561.79752759831
2024/9/12 09:52,21666,21667,21645,21647,389,21562.63231997582
2024/9/12 09:53,21649,21668,21640,21660,401,21563.60589966088
2024/9/12 09:54,21662,21672,21658,21658,267,21564.230189987862
2024/9/12 09:55,21660,21670,21652,21654,222,21564.721134185696
2024/9/12 09:56,21653,21658,21640,21645,271,21565.253523884105
2024/9/12 09:57,21643,21664,21643,21656,243,21565.78996278006
2024/9/12 09:58,21656,21660,21635,21639,309,21566.33617442534
2024/9/12 09:59,21639,21658,21639,21650,221,21566.780243533394
2024/9/12 10:00,21653,21675,21649,21674,474,21567.987105506876
2024/9/12 10:01,21675,21684,21666,21666,525,21569.193990993528
2024/9/12 10:02,21667,21671,21647,21661,310,21569.856680482466
2024/9/12 10:03,21663,21696,21653,21658,794,21571.45672153635
2024/9/12 10:04,21656,21661,21645,21657,375,21572.183883032983
2024/9/12 10:05,21660,21664,21640,21645,339,21572.739168578755
2024/9/12 10:06,21648,21661,21645,21657,169,21573.058288326647
2024/9/12 10:07,21655,21657,21634,21642,228,21573.40875342802
2024/9/12 10:08,21642,21646,21630,21635,255,21573.75695029486
2024/9/12 10:09,21635,21644,21626,21642,264,21574.154044522813
2024/9/12 10:10,21639,21654,21629,21634,291,21574.535446004247
2024/9/12 10:11,21632,21634,21615,21626,466,21575.055368872894
2024/9/12 10:12,21625,21640,21621,21628,220,21575.306686516928
2024/9/12 10:13,21632,21644,21627,21644,278,21575.716268096516
2024/9/12 10:14,21642,21651,21627,21650,212,21576.052501227663
