Date,Open,High,Low,Close,Volume,Average
2023/10/31 08:45,16180.0,16187.0,16162.0,16167.0,2188.0,16167.0
2023/10/31 08:46,16166.0,16174.0,16145.0,16146.0,1119.0,16159.894163894769
2023/10/31 08:47,16146.0,16153.0,16146.0,16150.0,519.0,16158.55201254574
2023/10/31 08:48,16150.0,16160.0,16147.0,16150.0,445.0,16157.660969328026
2023/10/31 08:49,16150.0,16155.0,16149.0,16152.0,293.0,16157.29754601227
2023/10/31 08:50,16151.0,16157.0,16150.0,16156.0,196.0,16157.244117647058
2023/10/31 08:51,16157.0,16160.0,16153.0,16158.0,233.0,16157.279391147607
2023/10/31 08:52,16159.0,16159.0,16156.0,16158.0,106.0,16157.294371445381
2023/10/31 08:53,16157.0,16157.0,16152.0,16152.0,173.0,16157.120637329286
2023/10/31 08:54,16153.0,16157.0,16153.0,16155.0,152.0,16157.061209439527
2023/10/31 08:55,16155.0,16157.0,16152.0,16157.0,147.0,16157.05959432777
2023/10/31 08:56,16156.0,16160.0,16156.0,16160.0,140.0,16157.131675713536
2023/10/31 08:57,16160.0,16170.0,16159.0,16168.0,354.0,16157.766034624898
2023/10/31 08:58,16168.0,16170.0,16165.0,16168.0,177.0,16158.05623197693
2023/10/31 08:59,16169.0,16169.0,16161.0,16166.0,273.0,16158.38910207214
2023/10/31 09:00,16167.0,16174.0,16163.0,16173.0,1087.0,16160.478295185478
2023/10/31 09:01,16173.0,16179.0,16169.0,16178.0,662.0,16161.881897386254
2023/10/31 09:02,16177.0,16180.0,16170.0,16177.0,663.0,16163.00470482805
2023/10/31 09:03,16177.0,16179.0,16168.0,16173.0,500.0,16163.534846716877
2023/10/31 09:04,16172.0,16181.0,16168.0,16174.0,463.0,16164.024772497472
2023/10/31 09:05,16175.0,16182.0,16173.0,16175.0,529.0,16164.582013628948
2023/10/31 09:06,16176.0,16180.0,16168.0,16169.0,346.0,16164.724013005109
2023/10/31 09:07,16169.0,16184.0,16169.0,16183.0,497.0,16165.530545196236
2023/10/31 09:08,16183.0,16195.0,16181.0,16192.0,810.0,16167.306577203446
2023/10/31 09:09,16191.0,16193.0,16188.0,16192.0,405.0,16168.108118938848
2023/10/31 09:10,16191.0,16191.0,16180.0,16186.0,396.0,16168.658510059815
2023/10/31 09:11,16186.0,16188.0,16175.0,16177.0,332.0,16168.868231730405
2023/10/31 09:12,16178.0,16179.0,16172.0,16174.0,255.0,16168.96545319465
2023/10/31 09:13,16173.0,16179.0,16168.0,16168.0,493.0,16168.931340930267
2023/10/31 09:14,16168.0,16168.0,16156.0,16159.0,866.0,16168.35096835144
2023/10/31 09:15,16158.0,16161.0,16147.0,16147.0,1013.0,16166.984840828702
