Date,Open,High,Low,Close,Volume,strength,largeorder,score,Average
2025/06/17 08:46,22150.0,22168.0,22130.0,22166.0,1244,256.0,159.0,8.0,22155.0
2025/06/17 08:47,22163.0,22177.0,22155.0,22173.0,565,248.0,192.0,8.0,22156.0
2025/06/17 08:48,22174.0,22179.0,22164.0,22178.0,201,272.0,315.0,12.0,22157.0
2025/06/17 08:49,22177.0,22187.0,22175.0,22187.0,204,309.0,632.0,21.0,22160.0
2025/06/17 08:50,22186.0,22189.0,22175.0,22185.0,187,295.0,598.0,16.0,22161.0
2025/06/17 08:51,22184.0,22186.0,22175.0,22184.0,148,291.0,558.0,16.0,22162.0
2025/06/17 08:52,22184.0,22185.0,22176.0,22183.0,123,293.0,642.0,18.0,22163.0
2025/06/17 08:53,22182.0,22183.0,22175.0,22179.0,115,258.0,575.0,16.0,22164.0
2025/06/17 08:54,22179.0,22187.0,22177.0,22187.0,103,320.0,870.0,25.0,22164.0
2025/06/17 08:55,22187.0,22187.0,22180.0,22182.0,92,314.0,981.0,27.0,22165.0
2025/06/17 08:56,22185.0,22185.0,22175.0,22183.0,121,312.0,1006.0,29.0,22165.0
2025/06/17 08:57,22181.0,22191.0,22181.0,22189.0,142,363.0,1259.0,33.0,22167.0
2025/06/17 08:58,22190.0,22203.0,22182.0,22202.0,259,551.0,1379.0,41.0,22169.0
2025/06/17 08:59,22201.0,22205.0,22196.0,22200.0,145,550.0,1443.0,43.0,22170.0
2025/06/17 09:00,22201.0,22208.0,22194.0,22197.0,171,471.0,1279.0,36.0,22172.0
2025/06/17 09:01,22197.0,22219.0,22186.0,22219.0,607,827.0,1606.0,56.0,22178.0
2025/06/17 09:02,22220.0,22238.0,22218.0,22228.0,615,947.0,1607.0,59.0,22183.0
2025/06/17 09:03,22229.0,22235.0,22225.0,22233.0,298,1104.0,1661.0,65.0,22186.0
2025/06/17 09:04,22235.0,22250.0,22233.0,22240.0,458,1207.0,1436.0,64.0,22190.0
2025/06/17 09:05,22241.0,22254.0,22236.0,22254.0,380,1391.0,1676.0,71.0,22195.0
2025/06/17 09:06,22254.0,22260.0,22246.0,22253.0,483,1349.0,1575.0,69.0,22199.0
2025/06/17 09:07,22253.0,22256.0,22240.0,22253.0,383,1388.0,1573.0,69.0,22200.0
2025/06/17 09:08,22248.0,22253.0,22242.0,22253.0,224,1372.0,1491.0,67.0,22202.0
2025/06/17 09:09,22252.0,22253.0,22230.0,22232.0,386,1231.0,1154.0,58.0,22204.0
2025/06/17 09:10,22231.0,22235.0,22213.0,22216.0,599,811.0,970.0,42.0,22205.0
2025/06/17 09:11,22217.0,22219.0,22180.0,22183.0,1047,293.0,1001.0,26.0,22203.0
2025/06/17 09:12,22183.0,22193.0,22165.0,22192.0,855,309.0,1379.0,35.0,22202.0
2025/06/17 09:13,22191.0,22196.0,22181.0,22182.0,341,133.0,1007.0,23.0,22201.0
2025/06/17 09:14,22180.0,22184.0,22166.0,22179.0,440,46.0,1043.0,20.0,22200.0
2025/06/17 09:15,22179.0,22189.0,22175.0,22180.0,202,-29.0,978.0,15.0,22200.0
2025/06/17 09:16,22178.0,22178.0,22146.0,22157.0,876,-446.0,791.0,-1.0,22197.0
2025/06/17 09:17,22153.0,22173.0,22149.0,22166.0,299,-393.0,1018.0,8.0,22196.0
2025/06/17 09:18,22167.0,22169.0,22161.0,22167.0,200,-399.0,1064.0,8.0,22196.0
2025/06/17 09:19,22167.0,22173.0,22160.0,22165.0,184,-434.0,978.0,3.0,22195.0
